"iso3c_consuming","iso3c_producing","GAEZ_category","prop_of_supply","animal_system","diet","source_ingredient","consuming_ingredient_consumed_tonnes","raw_material","FAOSTAT_name","FAO_code","map_spam_code","producing_ingredient_consumed_tonnes"
"PRK","BES","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BFA","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BFA","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BGD","Rapeseed",0.00501577267424353,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.0719863694207431
"PRK","BGD","Rapeseed",0.00501577267424353,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BGR","Rapeseed",0.00497430711383033,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.0713912556976929
"PRK","BGR","Rapeseed",0.00497430711383033,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BHR","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BHR","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BHS","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BHS","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BIH","Rapeseed",0.0000296267233927264,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.000425202734132409
"PRK","BIH","Rapeseed",0.0000296267233927264,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BLM","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BLM","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BLR","Rapeseed",0.00946594260543386,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.135855208273187
"PRK","BLR","Rapeseed",0.00946594260543386,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BLZ","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BLZ","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BMU","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BMU","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BOL","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BOL","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BRA","Rapeseed",0.00000351682108979743,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.0000504734162807728
"PRK","BRA","Rapeseed",0.00000351682108979743,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BRB","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BRB","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BRN","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BRN","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BTN","Rapeseed",0.0000010022430313621,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.0000143841919861089
"PRK","BTN","Rapeseed",0.0000010022430313621,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BWA","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","BWA","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CAF","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CAF","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CAN","Rapeseed",0.2442461910346,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",3.50542133372858
"PRK","CAN","Rapeseed",0.2442461910346,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CCK","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CCK","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CHE","Rapeseed",0.00108195351472313,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.0155281968433064
"PRK","CHE","Rapeseed",0.00108195351472313,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CHL","Rapeseed",0.00222779502507392,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.0319733141998609
"PRK","CHL","Rapeseed",0.00222779502507392,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CHN","Rapeseed",0.196312507033365,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",2.81747710094286
"PRK","CHN","Rapeseed",0.196312507033365,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CIV","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CIV","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CMR","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CMR","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","COD","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","COD","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","COG","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","COG","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","COK","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","COK","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","COL","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","COL","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","COM","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","COM","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CPV","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CPV","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CRI","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CRI","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CUB","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CUB","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CUW","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CUW","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CXR","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CXR","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CYM","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CYM","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CYP","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CYP","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","CZE","Rapeseed",0.0158302494908878,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.227195740693221
"PRK","CZE","Rapeseed",0.0158302494908878,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","DEU","Rapeseed",0.0459132685751,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.658947230589836
"PRK","DEU","Rapeseed",0.0459132685751,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","DJI","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","DJI","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","DMA","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","DMA","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","DNK","Rapeseed",0.00901618507846986,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.129400288246199
"PRK","DNK","Rapeseed",0.00901618507846986,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","DOM","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","DOM","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","DZA","Rapeseed",0.000503583256015605,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.00722742689033596
"PRK","DZA","Rapeseed",0.000503583256015605,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","ECU","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","ECU","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","EGY","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","EGY","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","ERI","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","ERI","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","ESH","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","ESH","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","ESP","Rapeseed",0.0000129856522671309,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.000186370081337862
"PRK","ESP","Rapeseed",0.0000129856522671309,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","EST","Rapeseed",0.00283392166060286,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.0406724436729722
"PRK","EST","Rapeseed",0.00283392166060286,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","ETH","Rapeseed",0.000401431283165703,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.00576134177599417
"PRK","ETH","Rapeseed",0.000401431283165703,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","FIN","Rapeseed",0.000533816842577525,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.00766133932467263
"PRK","FIN","Rapeseed",0.000533816842577525,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","FJI","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","FJI","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","FLK","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","FLK","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","FRA","Rapeseed",0.0470633513832146,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.675453219051896
"PRK","FRA","Rapeseed",0.0470633513832146,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","FRO","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","FRO","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","FSM","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","FSM","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GAB","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GAB","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GBR","Rapeseed",0.0175404176682884,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.251740074375275
"PRK","GBR","Rapeseed",0.0175404176682884,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GEO","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GEO","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GGY","Rapeseed",0.00000338231084699668,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0.0000485429252760964
"PRK","GGY","Rapeseed",0.00000338231084699668,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GHA","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GHA","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GIB","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GIB","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GIN","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GIN","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GLP","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GLP","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GMB","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GMB","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GNB","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GNB","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GNQ","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GNQ","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GRC","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GRC","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GRD","Rapeseed",0,"salmon_aquaculture_meat","plant-dominant","canola oil",14.352,"rapeseed","Rape or colza seed",270,"rape",0
"PRK","GRD","Rapeseed",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,"rape",0
