SPAM_short_name,iso3c,2021,2010,coef
sorg,KOR,2836.79,2574.84,1.1017344767053485
sorg,LBN,379.28,440,0.862
sorg,LKA,320.8,100,3.208
sorg,LSO,25000,23830,1.0490977759127151
sorg,LUX,0,0,0
sorg,LVA,0,0,0
sorg,MAR,5000,5770,0.8665511265164645
sorg,MDA,29300,196,149.48979591836735
sorg,MDG,1380.58,1147.18,1.2034554298366427
sorg,MDV,51.89,51.72,1.0032869296210363
sorg,MEX,4370063.85,6940225,0.6296717829753358
sorg,MKD,35.56,50,0.7112
sorg,MLI,1239656,1250868,0.9910366241681776
sorg,MLT,0,0,0
sorg,MMR,250000,215992,1.1574502759361458
sorg,MOZ,160000,388596,0.4117386694664896
sorg,MRT,49000,117026,0.41871037205407347
sorg,MWI,118000,53932,2.1879403693540014
sorg,NAM,3565.51,6053.93,0.5889579165930231
sorg,NCL,0,0,0
sorg,NER,1207237,1301840,0.9273313156762736
sorg,NGA,6725000,7140970,0.9417488100356114
sorg,NIC,56376,58775.91,0.9591684756560979
sorg,NLD,0,0,0
sorg,OMN,107389,26058,4.121152812955714
sorg,PAK,63942,141198,0.4528534398504228
sorg,PAN,5000,4642,1.077121930202499
sorg,PER,124,50,2.48
sorg,PHL,597.88,254,2.3538582677165354
sorg,PNG,4769.39,4096.85,1.1641602694753286
sorg,PRK,35338.06,28234.08,1.2516101109014353
sorg,PRY,107932,149543,0.7217455848819403
sorg,PSE,269.6,300.8,0.8962765957446809
sorg,ROU,33750,18677,1.8070353911227712
sorg,RUS,115405.5,9167,12.589233118795681
sorg,RWA,178370,161229,1.1063146208188352
sorg,SAU,119350,114022,1.0467278244549298
sorg,SEN,352474.3,162598.9,2.167753287383863
sorg,SLE,53234.39,25644.35,2.0758720731857117
sorg,SLV,110000,166009,0.662614677517484
sorg,SOM,100000,213610,0.4681428772061233
sorg,SVK,9870,527,18.72865275142315
sorg,SVN,530,0,0
sorg,SWE,0,0,0
sorg,SWZ,1000,584.13,1.7119476828788112
sorg,SYR,741,2372,0.3123946037099494
sorg,TCD,895778,1017752,0.8801535148051784
sorg,TGO,277000,244674,1.1321186558441028
sorg,THA,50000,54030,0.9254118082546733
sorg,TJK,69.56,38,1.8305263157894738
sorg,TKM,0,0,0
sorg,TUN,1237.22,1188.72,1.0408001884379836
sorg,TUR,25,220,0.11363636363636363
sorg,TWN,2146,4411,0.4865109952391748
sorg,TZA,1077000,798540,1.348711398301901
sorg,UGA,200000,390779,0.5117982286663306
sorg,UKR,173160,61400,2.820195439739414
sorg,URY,110200,138000,0.7985507246376812
sorg,USA,11374900,8775190,1.2962568331853783
sorg,UZB,22100,17500,1.262857142857143
sorg,VEN,46780.34,392630,0.11914611720958662
sorg,VNM,0,0,0
sorg,YEM,180000,507302,0.3548182345033136
sorg,ZAF,215000,196500,1.094147582697201
sorg,ZMB,18372.47,27732,0.6625007211885188
sorg,ZWE,128907,73675,1.749670851713607
soyb,AGO,37317,6087,6.130606209955643
soyb,ALB,373,500,0.746
soyb,ARG,46217911,52675464,0.8774087115777471
soyb,AUS,40219,59600,0.6748154362416108
soyb,AUT,237830,94544,2.5155483161279406
soyb,AZE,29.68,38.12,0.7785939139559287
soyb,BDI,2471.71,2812.96,0.8786865081622206
soyb,BEN,291278.98,62987,4.624430120501056
soyb,BFA,55000,22394,2.4560150040189335
soyb,BGD,91176,69522,1.3114697505825494
soyb,BGR,2810,1647,1.7061323618700668
soyb,BIH,24883,8007,3.1076558011739728
soyb,BLZ,17308,1317,13.141989369779802
soyb,BOL,3318168.56,1693048,1.959878609466477
soyb,BRA,134934935,68756343,1.9625088989971442
soyb,BTN,90.22,402,0.2244278606965174
soyb,CAN,6271835,4444600,1.411113486027989
soyb,CHE,5592,3076,1.8179453836150845
soyb,CHL,0,0,0
soyb,CHN,16400000,15083300,1.087295220541924
soyb,CIV,573.41,637.33,0.8997065884235795
soyb,CMR,21691.43,12544,1.7292275191326532
soyb,COD,26336,18232,1.444493198771391
soyb,COL,121881,54206.53,2.2484560439489485
soyb,CRI,0,0,0
soyb,CUB,1000,0,0
soyb,CYP,0,0,0
soyb,CZE,51460,16135,3.1893399442206385
soyb,DEU,106600,2000,53.3
soyb,DNK,0,0,0
soyb,ECU,20076.95,70000,0.28681357142857145
soyb,EGY,42000,43342,0.9690369618384016
soyb,ESP,4770,1812,2.6324503311258276
soyb,EST,0,0,0
soyb,ETH,156000,15824,9.858442871587462
soyb,FIN,0,0,0
soyb,FRA,439350,140059.2,3.1368878302889063
soyb,GAB,4131.56,3290.98,1.2554193583674165
soyb,GEO,3000,953.33,3.14686414987465
soyb,GHA,190000,146000,1.3013698630136987
soyb,GRC,1230,1368.82,0.898584181996172
soyb,GTM,42000,43838,0.9580729047858023
soyb,GUY,0,0,0
soyb,HND,1627.43,1269.82,1.281622592178419
soyb,HRV,227870,153580,1.4837218387810913
soyb,HUN,156580,85440,1.832631086142322
soyb,IDN,348000,907031,0.38366935639465466
soyb,IND,12610000,12736000,0.9901067839195979
soyb,IRN,200000,157400.5,1.270643994142331
soyb,IRQ,31.86,26.23,1.2146397255051467
soyb,ITA,923470,552500,1.6714389140271493
soyb,JOR,0,0,0
soyb,JPN,246500,222500,1.107865168539326
soyb,KAZ,237845.36,113890,2.0883779085082095
soyb,KEN,2368.73,1540,1.5381363636363636
soyb,KGZ,2816,114,24.70175438596491
soyb,KHM,184000,156589,1.1750506101961185
soyb,KOR,110781,105345,1.0516018795386588
soyb,LAO,14423.14,11435,1.2613152601661566
soyb,LBR,3364.91,3000,1.1216366666666666
soyb,LKA,3793.6,7520,0.504468085106383
soyb,LTU,2230,0,0
soyb,LUX,20,0,0
soyb,LVA,0,0,0
soyb,MAR,1000,1000,1
soyb,MDA,50500,110647,0.4564064095727855
soyb,MDG,46,47.13,0.976023764056864
soyb,MEX,288202.57,167665,1.7189190946232071
soyb,MKD,121.25,699,0.1734620886981402
soyb,MLI,15904,1871,8.50026723677178
soyb,MLT,0,0,0
soyb,MMR,129790.7,254500,0.5099831041257368
soyb,MOZ,115000,0,0
soyb,MWI,220000,73356,2.9990730137957358
soyb,MYS,0,0,0
soyb,NGA,980000,365080,2.6843431576640735
soyb,NIC,10000,4035.45,2.478038384814581
soyb,NLD,0,0,0
soyb,NPL,30648,22041,1.390499523615081
soyb,NZL,0,0,0
soyb,PAK,201,51,3.9411764705882355
soyb,PAN,99.95,103.51,0.9656071877113322
soyb,PER,1683.49,2534,0.6643606945540648
soyb,PHL,407.45,812,0.5017857142857143
soyb,POL,20970,249,84.21686746987952
soyb,PRK,238000,350000,0.68
soyb,PRY,10537080,7460435,1.4123948536512951
soyb,ROU,367740,149940,2.452581032412965
soyb,RUS,4759908.3,1222371.2,3.893995784586548
soyb,RWA,26857,57089,0.4704408905393333
soyb,SEN,0,0,0
soyb,SLV,5201.04,4500,1.1557866666666667
soyb,SUR,5,21,0.23809523809523808
soyb,SVK,165160,24045,6.868787689748388
soyb,SVN,4810,290,16.586206896551722
soyb,SYR,4458,3147,1.4165872259294565
soyb,TGO,1800.63,2000,0.9003150000000001
soyb,THA,44000,158833,0.2770205184061247
soyb,TJK,21.21,21.65,0.9796766743648961
soyb,TLS,361.94,362,0.9998342541436464
soyb,TUR,182000,86540,2.103073723133811
soyb,TWN,4194,204,20.558823529411764
soyb,TZA,17614.32,3100,5.682038709677419
soyb,UGA,106057.6,27000,3.9280592592592596
soyb,UKR,3493200,1680200,2.079038209736936
soyb,URY,1707000,1793000,0.9520356943669828
soyb,USA,120707230,90663290,1.3313793267374259
soyb,UZB,29473,0,0
soyb,VEN,7971.7,51562,0.15460416585857803
soyb,VNM,59100,298600,0.19792364367046217
soyb,ZAF,1897000,566000,3.351590106007067
soyb,ZMB,411115,111887,3.6743768266197145
soyb,ZWE,54404,57328,0.9489952553725928
sugb,AFG,3540.98,15200,0.2329592105263158
sugb,ALB,24422,40000,0.61055
sugb,ARM,55039.99,26000,2.1169226923076923
sugb,AUT,3017450,3131666,0.9635286777070097
sugb,AZE,177298.6,251854,0.7039737308122961
sugb,BEL,4549960,4464778,1.019078664157546
sugb,BGR,0,0,0
sugb,BIH,990.44,345.31,2.8682632996437984
sugb,BLR,3870856,3773390,1.0258298241104153
sugb,CAN,1402185,508000,2.760206692913386
sugb,CHE,1084000,1302055,0.832530115855321
sugb,CHL,746272.4,1420268.1,0.5254447382152707
sugb,CHN,7850900,9296200,0.8445278716034509
sugb,COG,0,0,0
sugb,COL,30199.02,15095,2.0005975488572374
sugb,CYP,0,0,0
sugb,CZE,4145060,3064986,1.3523911691603159
sugb,DEU,31945400,23431929,1.363327790895918
sugb,DNK,2573100,2409000,1.0681195516811954
sugb,DOM,0,0,0
sugb,DZA,0,0,0
sugb,ECU,4522.23,4096.79,1.1038471583849794
sugb,EGY,14826856.17,7840304,1.8911073052779586
sugb,ESP,2506290,3534517,0.709089813403076
sugb,EST,0,0,0
sugb,FIN,402960,542100,0.7433314886552297
sugb,FRA,34365390,31874920.2,1.0781325814895688
sugb,GBR,7420000,6527489,1.1367311381145184
sugb,GEO,0,0,0
sugb,GGY,7420000,6527489,1.1367311381145184
sugb,GRC,28760,889400.32,0.032336394931812035
sugb,HRV,707000,1249151,0.5659844166157654
sugb,HUN,678010,818941,0.8279106797681396
sugb,IRL,0,50431.55,0
sugb,IRN,5146924.8,3866498.6,1.3311591008981614
sugb,IRQ,31603.09,19541.58,1.6172228652954366
sugb,ISR,0,0,0
sugb,ITA,1510710,3550100,0.42554012563026394
sugb,JPN,4061000,3090000,1.3142394822006473
sugb,KAZ,332180.51,151970,2.1858295058235178
sugb,KGZ,365588,139174,2.62684122034288
sugb,LBN,5409.54,1947.99,2.776985508139159
sugb,LTU,856470,706700,1.211928682609311
sugb,LUX,0,0,0
sugb,LVA,0,0,0
sugb,MAR,2573991,2435910,1.0566855918322104
sugb,MDA,757800,837624,0.9047018710065614
sugb,MEX,857.8,725.38,1.182552593123604
sugb,MKD,4223.36,9112.27,0.46348055972880514
sugb,MLI,10382,3900,2.662051282051282
sugb,MLT,0,0,0
sugb,NIC,0,0,0
sugb,NLD,6555960,5280433,1.2415572738069018
sugb,PAK,24383,0,0
sugb,POL,15273850,9972598,1.5315818405595012
sugb,PRT,0,4163,0
sugb,PSE,0,0,0
sugb,ROU,783530,837895,0.9351171686189798
sugb,RUS,41201668.6,22255939,1.8512662440349068
sugb,SVK,1364380,977694,1.3955082060440178
sugb,SVN,8450,0,0
sugb,SWE,2046600,1973700,1.036935704514364
sugb,SYR,0,1493031,0
sugb,TKM,218730.9,180000,1.2151716666666665
sugb,TUN,85998.32,0,0
sugb,TUR,18250000,17942112,1.0171600756923154
sugb,UKR,10853880,13749000,0.7894305040366573
sugb,URY,0,0,0
sugb,USA,33339950,29060756,1.1472499201328417
sugb,UZB,2400,0,0
sugb,VEN,24427.56,19672,1.2417425782838554
sugb,XMI,0,4163,0
sugc,AFG,37638.03,92400,0.407337987012987
sugc,AGO,951172.93,500000,1.90234586
sugc,ARG,18627376.62,18889878,0.9861035957987659
sugc,ATG,0,0,0
sugc,AUS,31133488,31234824,0.9967556724507236
sugc,BDI,200745.76,131730,1.5239183177711988
sugc,BEN,82856.29,87000,0.9523711494252873
sugc,BFA,506732.98,510000,0.9935940784313725
sugc,BGD,3332546,4490812,0.7420809421547818
sugc,BHS,61991.03,57500,1.0781048695652173
sugc,BLZ,1893663,1122765,1.6866067253610506
sugc,BOL,10089785,6403181,1.575745711389386
sugc,BRA,715659212,717463793,0.9974847776046588
sugc,BRB,92129.07,258800,0.35598558732612057
sugc,BTN,290.42,607.39,0.47814419071766084
sugc,CAF,129698.49,98800,1.3127377530364372
sugc,CHN,106664000,110788700,0.9627696687478056
sugc,CIV,2102319.43,1800467,1.1676522979871333
sugc,CMR,1230922.99,1250000,0.984738392
sugc,COD,2180410.18,2078771.01,1.0488938750401373
sugc,COG,716874.68,622732.68,1.1511756216166462
sugc,COL,24031713,32538975.86,0.7385516097186717
sugc,CPV,22900,24611,0.930478241436756
sugc,CRI,4296647.01,3734732,1.1504565816235275
sugc,CUB,11205300.29,11600000,0.9659741629310344
sugc,DJI,53.62,52,1.031153846153846
sugc,DMA,4915.89,4800,1.0241437500000001
sugc,DOM,5505530,4577122,1.202836629655054
sugc,ECU,11372505.11,8347182,1.3624364617903382
sugc,EGY,12360553.26,15708879,0.7868513889501599
sugc,ESP,0,220,0
sugc,ETH,1169527.38,892637.27,1.310193310660219
sugc,FJI,1417000,1751000,0.8092518560822387
sugc,GAB,288610.66,247277.11,1.1671547762750867
sugc,GHA,153956.02,145000,1.0617656551724137
sugc,GIN,316681.22,283000,1.1190149116607773
sugc,GNB,6830.61,6300,1.0842238095238095
sugc,GRD,5618,7200,0.7802777777777777
sugc,GTM,27755312.88,22313828,1.2438615588504132
sugc,GUY,1280703.46,2762262,0.46364300707174044
sugc,HND,4761639.49,4444000,1.0714760328532853
sugc,HTI,1465230.28,1220126.39,1.2008840166140495
sugc,IDN,32200000,26600000,1.2105263157894737
sugc,IND,405399000,292301600,1.386920222126735
sugc,IRN,8258192.84,5647794.7,1.462197774292327
sugc,IRQ,0,12500,0
sugc,JAM,499218,1390100,0.35912380404287464
sugc,JPN,1306566.01,1469000,0.8894254663036079
sugc,KEN,7783303,5709586,1.3631991881723122
sugc,KHM,2994967.1,365555,8.192931569804818
sugc,KNA,0,0,0
sugc,LAO,1885346.26,818675,2.302923944178093
sugc,LBN,0,0,0
sugc,LBR,275987.56,265000,1.0414624905660377
sugc,LCA,0,0,0
sugc,LKA,825541,914850,0.9023785319997814
sugc,MAR,613254,632280,0.969908901119757
sugc,MDG,3122685.64,2905554.17,1.0747297958654132
sugc,MEX,55485308.93,50421620,1.100426938483928
sugc,MLI,645692.48,359000,1.7985862952646239
sugc,MMR,11649165.31,9249500,1.259437300394616
sugc,MOZ,2986785.06,2720400,1.0979212836347596
sugc,MUS,2669667,4365833,0.6114908655461627
sugc,MWI,3156761.2,2700000,1.1691708148148148
sugc,MYS,24931.35,200700,0.1242219730941704
sugc,NER,445294.19,222457,2.00170904938932
sugc,NGA,1498023.25,1009000,1.4846612983151635
sugc,NIC,7106233.74,4893927.5,1.4520512900936926
sugc,NPL,3183943,2592500,1.228136162005786
sugc,OMN,1661.19,1138.69,1.4588606205376353
sugc,PAK,88650593,49372900,1.795531415007018
sugc,PAN,2414798,2229031,1.083339801016675
sugc,PER,9827807.68,9854961,0.9972447054838675
sugc,PHL,26277401.74,17929269.47,1.4656147471021306
sugc,PNG,353788.44,380000,0.9310222105263158
sugc,PRI,0,0,0
sugc,PRT,0,5100,0
sugc,PRY,7221100,5130941,1.407363678514331
sugc,PYF,3593.67,3000,1.1978900000000001
sugc,RUS,0,0,0
sugc,RWA,97990.8,115304,0.8498473600222022
sugc,SEN,1386250,899000,1.5419911012235819
sugc,SGP,0,0,0
sugc,SLE,81322.54,76000,1.0700334210526314
sugc,SLV,7507798.63,5126693,1.4644525486507578
sugc,SOM,213329.6,230000,0.92752
sugc,SUR,86950.12,120000,0.7245843333333333
sugc,SWZ,5715374.67,5109864.01,1.1184983903319181
sugc,SYR,0,0,0
sugc,TCD,410102.16,441681.38,0.9285022610642992
sugc,THA,66278506,68807800,0.9632411732390804
sugc,TTO,0,0,0
sugc,TWN,594724,712483,0.8347202670098796
sugc,TZA,3515493,2800825,1.2551633893584926
sugc,UGA,5369184,3320000,1.6172240963855422
sugc,UKR,0,0,0
sugc,URY,457000,313300,1.4586658155122885
sugc,USA,29964310,24820574,1.2072367867076725
sugc,VEN,3214539,6842180,0.4698121066677579
sugc,VNM,10740873,16161700,0.6645880693243904
sugc,WSM,11.95,12,0.9958333333333332
sugc,XMI,0,5100,0
sugc,YEM,0,0,0
sugc,ZAF,17991000,16015649,1.1233388044405819
sugc,ZMB,5102118,3700000,1.3789508108108108
sugc,ZWE,3450000,2692000,1.2815750371471026
sunf,AFG,250.46,245,1.0222857142857142
sunf,AGO,12165.28,11000,1.1059345454545455
sunf,ALB,925.5,2600,0.35596153846153844
sunf,ARG,3426368,2232034,1.5350877271582781
sunf,ARM,0,0,0
sunf,AUS,25911,41000,0.6319756097560976
sunf,AUT,75220,66497.55,1.1311694942144483
sunf,AZE,25216.2,15492,1.6276917118512781
sunf,BGR,2002180,1536321,1.3032302494075132
sunf,BIH,1176,366,3.2131147540983607
sunf,BLR,2000,2724,0.7342143906020558
sunf,BOL,192305.89,246683,0.7795668530056794
sunf,BRA,64854,86608,0.7488222796970256
sunf,BTN,2.8,0,0
sunf,BWA,557.41,4958,0.11242638160548607
sunf,CAN,81749,67600,1.2093047337278107
sunf,CHE,11138,10600,1.050754716981132
sunf,CHL,2143.3,7971.5,0.26887035062409836
sunf,CHN,2850000,2298000,1.2402088772845954
sunf,COL,0,0,0
sunf,CYP,0,0,0
sunf,CZE,52120,57358,0.9086788242267861
sunf,DEU,99700,47240,2.110499576629975
sunf,DNK,0,0,0
sunf,DZA,84.28,70,1.204
sunf,ECU,230.65,257.57,0.8954847225996817
sunf,EGY,22000,39274,0.5601670316239752
sunf,ESP,768350,887000,0.8662344983089064
sunf,EST,0,0,0
sunf,ETH,6311.27,4125.92,1.5296636871291738
sunf,FIN,0,0,0
sunf,FRA,1912890,1640836.6,1.1658016404558502
sunf,GEO,2100,2610,0.8045977011494253
sunf,GRC,225490,116036.54,1.943267181182755
sunf,HRV,124360,61789,2.0126559743643693
sunf,HUN,1757710,969718,1.8125991267564385
sunf,IND,228000,651000,0.35023041474654376
sunf,IRN,60000,57966,1.0350895352447986
sunf,IRQ,1183,7500,0.15773333333333334
sunf,ISR,1600,15490,0.10329244673983215
sunf,ITA,282400,212900,1.3264443400657586
sunf,JOR,0,0,0
sunf,KAZ,1031753.91,328900,3.136983612040134
sunf,KEN,5000,12000,0.4166666666666667
sunf,KGZ,8588,48823,0.17590070253773837
sunf,LBN,0,0,0
sunf,LUX,300,0,0
sunf,LVA,0,0,0
sunf,MAR,24601,59340,0.41457701381867207
sunf,MDA,960100,382316,2.511273396875883
sunf,MEX,8208.32,3797,2.161790887542797
sunf,MKD,5532,7592,0.7286617492096944
sunf,MLT,0,0,0
sunf,MMR,202243.11,782226,0.2585481817275314
sunf,MOZ,15000,14400,1.0416666666666667
sunf,MWI,28000,9175,3.0517711171662127
sunf,NAM,69.49,79.98,0.8688422105526381
sunf,PAK,91545,325478,0.28126324974345424
sunf,POL,32660,4507,7.246505435988462
sunf,PRT,9410,7611,1.2363684141374327
sunf,PRY,34110,262293,0.13004540723541994
sunf,PSE,1.75,1.08,1.6203703703703702
sunf,ROU,2843530,1262926,2.2515412621167035
sunf,RUS,15656328.6,5344821,2.929252186368823
sunf,SVK,197320,150326,1.3126139190825272
sunf,SVN,1140,476,2.3949579831932772
sunf,SYR,3947.1,12712,0.31050188797986156
sunf,THA,25000,23631,1.0579323769624644
sunf,TJK,13000,6834,1.9022534386889085
sunf,TUN,6546.61,9195.77,0.7119153697841507
sunf,TUR,2415000,1320000,1.8295454545454546
sunf,TWN,0,0,0
sunf,TZA,1120000,313110,3.5770176615247036
sunf,UGA,282000,275767,1.0226024143570478
sunf,UKR,16392410,6771500,2.4207945063870633
sunf,URY,10000,9100,1.098901098901099
sunf,USA,863180,1240830,0.695647268360694
sunf,UZB,39361,27200,1.447095588235294
sunf,VEN,3241.31,85792,0.037781028534129055
sunf,XMI,9410,7611,1.2363684141374327
sunf,ZAF,678000,490000,1.383673469387755
sunf,ZMB,79816.34,26417,3.021400613241473
sunf,ZWE,9463,11836,0.7995099695843191
swpo,AGO,1788342,986563,1.812699239683629
swpo,ARG,122762.27,210070.66,0.5843856062526771
swpo,ATG,124.19,268.6,0.4623603871928518
swpo,AUS,77200.91,49803.72,1.5501032854573915
swpo,BDI,718351.32,966343,0.7433709562753598
swpo,BEN,53894.02,77264,0.6975308034789811
swpo,BFA,107412.99,92520,1.1609704928664073
swpo,BGD,279801,306633,0.912494741270509
swpo,BHR,0,0,0
swpo,BHS,1773.54,1416.24,1.2522877478393493
swpo,BLZ,250,103.39,2.418028822903569
swpo,BOL,4631.45,4739.1,0.9772847165073536
swpo,BRA,824680,495182,1.6654078702376096
swpo,BRB,1396.26,1176,1.1872959183673468
swpo,BRN,281.9,256.18,1.1003981575454758
swpo,BTN,53.44,156,0.3425641025641025
swpo,BWA,1134.75,0,0
swpo,CHL,15030.63,12113.68,1.2407980068814761
swpo,CHN,47621146.93,65604500,0.7258823240783787
swpo,CIV,58520.28,47039,1.2440800187078807
swpo,CMR,411489.4,288970,1.4239865730006576
swpo,COD,574501,247011,2.3258114011116913
swpo,COG,9001.81,7700,1.1690662337662336
swpo,COK,298.67,435.34,0.6860614691964901
swpo,COM,7297.76,6657.47,1.0961761750334587
swpo,CPV,3710,7077.73,0.5241793625922436
swpo,CRI,958.57,650,1.474723076923077
swpo,CUB,318485,384743,0.8277863404922247
swpo,DMA,2356.63,2114.28,1.1146253097981345
swpo,DOM,58206.7,53345.14,1.0911340751941039
swpo,ECU,4013.34,3406.15,1.1782628480836135
swpo,EGY,511682.9,370905,1.3795524460441353
swpo,ESP,0,22506,0
swpo,ETH,1697582.71,723958.31,2.3448625239207486
swpo,FJI,9501,7464,1.2729099678456592
swpo,FSM,3116.47,3092.61,1.0077151661541546
swpo,GAB,3758.99,3219.31,1.1676384069878327
swpo,GHA,142502.17,120000,1.1875180833333334
swpo,GIN,351696,191735,1.834281690875427
swpo,GNB,45095,0,0
swpo,GNQ,100132.09,85463.98,1.171629147156498
swpo,GRC,0,3771.98,0
swpo,GRD,951,173.83,5.470862336765805
swpo,GTM,184.61,70,2.6372857142857145
swpo,GUY,19852.29,2153,9.220757083139805
swpo,HKG,62.55,58.39,1.07124507621168
swpo,HND,23348.14,7508.3,3.1096439939799954
swpo,HTI,56281.86,414518,0.13577663696148298
swpo,IDN,1649000,2051046,0.8039800180005714
swpo,IND,1121000,1094700,1.024024846990043
swpo,ISR,39980,20088.85,1.9901587198869026
swpo,ITA,0,8681,0
swpo,JAM,57485,34512,1.6656525266573945
swpo,JPN,671900,863600,0.7780222325150533
swpo,KEN,777140.64,820971,0.9466115611879105
swpo,KHM,43584.18,79347,0.5492857953041703
swpo,KNA,183.59,198.4,0.9253528225806451
swpo,KOR,348912,298930,1.167203024119359
swpo,LAO,110859.55,61355,1.8068543720968138
swpo,LBR,24076.02,20000,1.2038010000000001
swpo,LCA,684,468.09,1.4612574504902904
swpo,LKA,43414.8,46460,0.9344554455445545
swpo,MAC,0,0,0
swpo,MAR,9260,10779,0.8590778365340013
swpo,MDG,1143320.1,919127,1.2439196106740418
swpo,MDV,0.04,38,0.0010526315789473684
swpo,MEX,79005.81,51064,1.5471919551934827
swpo,MLI,519788,204728,2.538919932788871
swpo,MMR,63235.05,58985.51,1.0720437951625748
swpo,MOZ,478171.06,873788.1,0.5472391532912843
swpo,MRT,5420.06,2663.52,2.034923709977774
swpo,MUS,1595,799,1.9962453066332917
swpo,MWI,7449971.81,0,0
swpo,MYS,52538.5,23054,2.278932072525375
swpo,NCL,568.6,890,0.6388764044943821
swpo,NER,224016.56,43864,5.107070946562101
swpo,NGA,3943045.69,3467072.74,1.1372838084729655
swpo,NIU,251.65,250.49,1.0046309233901554
swpo,NZL,11282.31,14251.01,0.7916849402252892
swpo,PAK,15212,11828,1.2861007778153535
swpo,PER,305729.23,263456,1.1604565088667558
swpo,PHL,545519.4,541265.03,1.0078600496322476
swpo,PNG,699075.06,603197.21,1.1589494255120976
swpo,PRI,450.65,2080.94,0.21656078502984227
swpo,PRK,556933.8,427000,1.3042946135831384
swpo,PRT,0,22113.71,0
swpo,PRY,52388,42858,1.2223622194222783
swpo,PSE,2962.18,1921.36,1.5417100387225715
swpo,RWA,1328750,840072,1.5817096629812684
swpo,SEN,107670,70000,1.538142857142857
swpo,SGP,0.13,0.4,0.325
swpo,SLB,106717.7,96000,1.1116427083333333
swpo,SLE,264835.9,206189,1.284432729195059
swpo,SLV,752.18,650.26,1.1567373050779688
swpo,SOM,8534.4,7780.67,1.0968721202672778
swpo,SUR,254,457,0.5557986870897156
swpo,SWZ,2491.76,2600,0.9583692307692309
swpo,TCD,195842.06,45724,4.283134896334529
swpo,TGO,6591.93,4753,1.3868988007574163
swpo,THA,0,0,0
swpo,TLS,4980,9584,0.5196160267111853
swpo,TON,6568.68,6380.78,1.0294478104557752
swpo,TTO,1832.4,1315,1.3934600760456275
swpo,TUR,0,0,0
swpo,TWN,213712,209191,1.021611828424741
