"iso3c_consuming","iso3c_producing","SPAM_super","prop_of_supply","animal_system","diet","source_ingredient","consuming_ingredient_consumed_tonnes","raw_material","FAOSTAT_name","FAO_code","producing_ingredient_consumed_tonnes"
"ARE","PRT","cnut",0,"salmon_aquaculture_meat","plant-dominant","coconut oil",0.39,"coconut","Coconuts, in shell",249,0
"ARE","PRT","cnut",0,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,0
"ARE","PRT","ooil",0.000247098335517993,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,0.00125278856107622
"ARE","PRT","ooil",0.000247098335517993,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","PRT","opul",6.73125162365151e-05,"salmon_aquaculture_meat","plant-dominant","faba beans",14.04,"faba beans","Broad beans and horse beans, dry",181,0.000945067727960673
"ARE","PRT","opul",6.73125162365151e-05,"salmon_aquaculture_meat","plant-dominant","guar meal",16.77,"guar","Other pulses n.e.c.",211,0.00112883089728636
"ARE","PRT","opul",6.73125162365151e-05,"salmon_aquaculture_meat","plant-dominant","pea flour",9.75,"peas","Peas, dry; Peas, green",187,0.000656297033306023
"ARE","PRT","opul",6.73125162365151e-05,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",5.46,"peas","Peas, dry; Peas, green",187,0.000367526338651373
"ARE","PRT","opul",6.73125162365151e-05,"salmon_aquaculture_meat","fish-dominant","faba beans",7.8,"faba beans","Broad beans and horse beans, dry",181,0.000525037626644818
"ARE","PRT","opul",6.73125162365151e-05,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"ARE","PRT","opul",6.73125162365151e-05,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"ARE","PRT","opul",6.73125162365151e-05,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"ARE","PRT","whea",0.00024429575231177,"salmon_aquaculture_meat","plant-dominant","wheat",25.35,"wheat","Wheat",15,0.00619289732110337
"ARE","PRT","whea",0.00024429575231177,"salmon_aquaculture_meat","plant-dominant","wheat gluten",38.22,"wheat","Wheat",15,0.00933698365335585
"ARE","PRT","whea",0.00024429575231177,"salmon_aquaculture_meat","fish-dominant","wheat",27.3,"wheat","Wheat",15,0.00666927403811132
"ARE","PRT","whea",0.00024429575231177,"salmon_aquaculture_meat","fish-dominant","wheat gluten",50.7,"wheat","Wheat",15,0.0123857946422067
"ARE","TLS","cnut",1.08258309197369e-06,"salmon_aquaculture_meat","plant-dominant","coconut oil",0.39,"coconut","Coconuts, in shell",249,4.22207405869739e-07
"ARE","TLS","cnut",1.08258309197369e-06,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,0
"ARE","QAT","whea",5.67457400225153e-06,"salmon_aquaculture_meat","plant-dominant","wheat",25.35,"wheat","Wheat",15,0.000143850450957076
"ARE","QAT","whea",5.67457400225153e-06,"salmon_aquaculture_meat","plant-dominant","wheat gluten",38.22,"wheat","Wheat",15,0.000216882218366053
"ARE","QAT","whea",5.67457400225153e-06,"salmon_aquaculture_meat","fish-dominant","wheat",27.3,"wheat","Wheat",15,0.000154915870261467
"ARE","QAT","whea",5.67457400225153e-06,"salmon_aquaculture_meat","fish-dominant","wheat gluten",50.7,"wheat","Wheat",15,0.000287700901914153
"ARE","ROU","ooil",0.000128063861493681,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,0.000649283777772965
"ARE","ROU","ooil",0.000128063861493681,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","ROU","opul",0.00453527223865835,"salmon_aquaculture_meat","plant-dominant","faba beans",14.04,"faba beans","Broad beans and horse beans, dry",181,0.0636752222307632
"ARE","ROU","opul",0.00453527223865835,"salmon_aquaculture_meat","plant-dominant","guar meal",16.77,"guar","Other pulses n.e.c.",211,0.0760565154423005
"ARE","ROU","opul",0.00453527223865835,"salmon_aquaculture_meat","plant-dominant","pea flour",9.75,"peas","Peas, dry; Peas, green",187,0.0442189043269189
"ARE","ROU","opul",0.00453527223865835,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",5.46,"peas","Peas, dry; Peas, green",187,0.0247625864230746
"ARE","ROU","opul",0.00453527223865835,"salmon_aquaculture_meat","fish-dominant","faba beans",7.8,"faba beans","Broad beans and horse beans, dry",181,0.0353751234615351
"ARE","ROU","opul",0.00453527223865835,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"ARE","ROU","opul",0.00453527223865835,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"ARE","ROU","opul",0.00453527223865835,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"ARE","ROU","whea",0.0985291617300596,"salmon_aquaculture_meat","plant-dominant","wheat",25.35,"wheat","Wheat",15,2.49771424985701
"ARE","ROU","whea",0.0985291617300596,"salmon_aquaculture_meat","plant-dominant","wheat gluten",38.22,"wheat","Wheat",15,3.76578456132288
"ARE","ROU","whea",0.0985291617300596,"salmon_aquaculture_meat","fish-dominant","wheat",27.3,"wheat","Wheat",15,2.68984611523063
"ARE","ROU","whea",0.0985291617300596,"salmon_aquaculture_meat","fish-dominant","wheat gluten",50.7,"wheat","Wheat",15,4.99542849971402
"ARE","RWA","maiz",1.32287486106507e-07,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",2.73,"maize","Maize (corn)",56,3.61144837070764e-07
"ARE","RWA","maiz",1.32287486106507e-07,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",15.6,"maize","Maize (corn)",56,2.06368478326151e-06
"ARE","RWA","ooil",0,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,0
"ARE","RWA","ooil",0,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","RWA","opul",0.000315527419858665,"salmon_aquaculture_meat","plant-dominant","faba beans",14.04,"faba beans","Broad beans and horse beans, dry",181,0.00443000497481565
"ARE","RWA","opul",0.000315527419858665,"salmon_aquaculture_meat","plant-dominant","guar meal",16.77,"guar","Other pulses n.e.c.",211,0.00529139483102981
"ARE","RWA","opul",0.000315527419858665,"salmon_aquaculture_meat","plant-dominant","pea flour",9.75,"peas","Peas, dry; Peas, green",187,0.00307639234362198
"ARE","RWA","opul",0.000315527419858665,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",5.46,"peas","Peas, dry; Peas, green",187,0.00172277971242831
"ARE","RWA","opul",0.000315527419858665,"salmon_aquaculture_meat","fish-dominant","faba beans",7.8,"faba beans","Broad beans and horse beans, dry",181,0.00246111387489758
"ARE","RWA","opul",0.000315527419858665,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"ARE","RWA","opul",0.000315527419858665,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"ARE","RWA","opul",0.000315527419858665,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"ARE","RUS","maiz",3.08670800915182e-07,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",2.73,"maize","Maize (corn)",56,8.42671286498448e-07
"ARE","RUS","maiz",3.08670800915182e-07,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",15.6,"maize","Maize (corn)",56,4.81526449427685e-06
"ARE","RUS","ooil",0.0447478148144629,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,0.226871421109327
"ARE","RUS","ooil",0.0447478148144629,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","RUS","opul",0.195329307051027,"salmon_aquaculture_meat","plant-dominant","faba beans",14.04,"faba beans","Broad beans and horse beans, dry",181,2.74242347099642
"ARE","RUS","opul",0.195329307051027,"salmon_aquaculture_meat","plant-dominant","guar meal",16.77,"guar","Other pulses n.e.c.",211,3.27567247924573
"ARE","RUS","opul",0.195329307051027,"salmon_aquaculture_meat","plant-dominant","pea flour",9.75,"peas","Peas, dry; Peas, green",187,1.90446074374752
"ARE","RUS","opul",0.195329307051027,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",5.46,"peas","Peas, dry; Peas, green",187,1.06649801649861
"ARE","RUS","opul",0.195329307051027,"salmon_aquaculture_meat","fish-dominant","faba beans",7.8,"faba beans","Broad beans and horse beans, dry",181,1.52356859499801
"ARE","RUS","opul",0.195329307051027,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"ARE","RUS","opul",0.195329307051027,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"ARE","RUS","opul",0.195329307051027,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"ARE","RUS","rape",3.54424647737007e-05,"salmon_aquaculture_meat","plant-dominant","canola oil",71.76,"rapeseed","Rape or colza seed",270,0.00254335127216076
"ARE","RUS","rape",3.54424647737007e-05,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,0
"ARE","RUS","sunf",0.000714017310230518,"salmon_aquaculture_meat","plant-dominant","sunflower meal",13.26,"sunflower","Sunflower seed",267,0.00946786953365666
"ARE","RUS","sunf",0.000714017310230518,"salmon_aquaculture_meat","fish-dominant","sunflower meal",0,"sunflower","Sunflower seed",267,0
"ARE","RUS","whea",0.182104966321812,"salmon_aquaculture_meat","plant-dominant","wheat",25.35,"wheat","Wheat",15,4.61636089625793
"ARE","RUS","whea",0.182104966321812,"salmon_aquaculture_meat","plant-dominant","wheat gluten",38.22,"wheat","Wheat",15,6.96005181281965
"ARE","RUS","whea",0.182104966321812,"salmon_aquaculture_meat","fish-dominant","wheat",27.3,"wheat","Wheat",15,4.97146558058546
"ARE","RUS","whea",0.182104966321812,"salmon_aquaculture_meat","fish-dominant","wheat gluten",50.7,"wheat","Wheat",15,9.23272179251586
"ARE","STP","cnut",2.70645772993422e-07,"salmon_aquaculture_meat","plant-dominant","coconut oil",0.39,"coconut","Coconuts, in shell",249,1.05551851467435e-07
"ARE","STP","cnut",2.70645772993422e-07,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,0
"ARE","STP","ooil",0,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,0
"ARE","STP","ooil",0,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","STP","opul",0,"salmon_aquaculture_meat","plant-dominant","faba beans",14.04,"faba beans","Broad beans and horse beans, dry",181,0
"ARE","STP","opul",0,"salmon_aquaculture_meat","plant-dominant","guar meal",16.77,"guar","Other pulses n.e.c.",211,0
"ARE","STP","opul",0,"salmon_aquaculture_meat","plant-dominant","pea flour",9.75,"peas","Peas, dry; Peas, green",187,0
"ARE","STP","opul",0,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",5.46,"peas","Peas, dry; Peas, green",187,0
"ARE","STP","opul",0,"salmon_aquaculture_meat","fish-dominant","faba beans",7.8,"faba beans","Broad beans and horse beans, dry",181,0
"ARE","STP","opul",0,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"ARE","STP","opul",0,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"ARE","STP","opul",0,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"ARE","SAU","maiz",0.0103128825405006,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",2.73,"maize","Maize (corn)",56,0.0281541693355667
"ARE","SAU","maiz",0.0103128825405006,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",15.6,"maize","Maize (corn)",56,0.16088096763181
"ARE","SAU","ooil",0,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,0
"ARE","SAU","ooil",0,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","SAU","opul",0.000365600249531888,"salmon_aquaculture_meat","plant-dominant","faba beans",14.04,"faba beans","Broad beans and horse beans, dry",181,0.0051330275034277
"ARE","SAU","opul",0.000365600249531888,"salmon_aquaculture_meat","plant-dominant","guar meal",16.77,"guar","Other pulses n.e.c.",211,0.00613111618464976
"ARE","SAU","opul",0.000365600249531888,"salmon_aquaculture_meat","plant-dominant","pea flour",9.75,"peas","Peas, dry; Peas, green",187,0.0035646024329359
"ARE","SAU","opul",0.000365600249531888,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",5.46,"peas","Peas, dry; Peas, green",187,0.00199617736244411
"ARE","SAU","opul",0.000365600249531888,"salmon_aquaculture_meat","fish-dominant","faba beans",7.8,"faba beans","Broad beans and horse beans, dry",181,0.00285168194634872
"ARE","SAU","opul",0.000365600249531888,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"ARE","SAU","opul",0.000365600249531888,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"ARE","SAU","opul",0.000365600249531888,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"ARE","SAU","soyb",0,"salmon_aquaculture_meat","plant-dominant","soy oil",1.56,"soybean","Soya beans",236,0
"ARE","SAU","soyb",0,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",81.51,"soybean","Soya beans",236,0
"ARE","SAU","soyb",0,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,0
"ARE","SAU","soyb",0,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,0
"ARE","SAU","soyb",0,"salmon_aquaculture_meat","fish-dominant","soybean meal",66.3,"soybean","Soya beans",236,0
"ARE","SAU","sunf",0,"salmon_aquaculture_meat","plant-dominant","sunflower meal",13.26,"sunflower","Sunflower seed",267,0
"ARE","SAU","sunf",0,"salmon_aquaculture_meat","fish-dominant","sunflower meal",0,"sunflower","Sunflower seed",267,0
"ARE","SAU","whea",0.000183396198983066,"salmon_aquaculture_meat","plant-dominant","wheat",25.35,"wheat","Wheat",15,0.00464909364422073
"ARE","SAU","whea",0.000183396198983066,"salmon_aquaculture_meat","plant-dominant","wheat gluten",38.22,"wheat","Wheat",15,0.00700940272513279
"ARE","SAU","whea",0.000183396198983066,"salmon_aquaculture_meat","fish-dominant","wheat",27.3,"wheat","Wheat",15,0.00500671623223771
"ARE","SAU","whea",0.000183396198983066,"salmon_aquaculture_meat","fish-dominant","wheat gluten",50.7,"wheat","Wheat",15,0.00929818728844145
"ARE","SYC","cnut",3.38307216241778e-06,"salmon_aquaculture_meat","plant-dominant","coconut oil",0.39,"coconut","Coconuts, in shell",249,1.31939814334293e-06
"ARE","SYC","cnut",3.38307216241778e-06,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,0
"ARE","SVN","maiz",6.76136040099924e-07,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",2.73,"maize","Maize (corn)",56,1.84585138947279e-06
"ARE","SVN","maiz",6.76136040099924e-07,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",15.6,"maize","Maize (corn)",56,1.05477222255588e-05
"ARE","SVN","ooil",1.1212964831244e-06,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,5.6849731694407e-06
"ARE","SVN","ooil",1.1212964831244e-06,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","SVN","whea",1.00546161723172e-07,"salmon_aquaculture_meat","plant-dominant","wheat",25.35,"wheat","Wheat",15,2.54884519968241e-06
"ARE","SVN","whea",1.00546161723172e-07,"salmon_aquaculture_meat","plant-dominant","wheat gluten",38.22,"wheat","Wheat",15,3.84287430105964e-06
"ARE","SVN","whea",1.00546161723172e-07,"salmon_aquaculture_meat","fish-dominant","wheat",27.3,"wheat","Wheat",15,2.7449102150426e-06
"ARE","SVN","whea",1.00546161723172e-07,"salmon_aquaculture_meat","fish-dominant","wheat gluten",50.7,"wheat","Wheat",15,5.09769039936483e-06
"ARE","SVK","ooil",2.36062417499874e-07,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,1.19683645672436e-06
"ARE","SVK","ooil",2.36062417499874e-07,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","SVK","sunf",5.62710664805136e-06,"salmon_aquaculture_meat","plant-dominant","sunflower meal",13.26,"sunflower","Sunflower seed",267,7.46154341531611e-05
"ARE","SVK","sunf",5.62710664805136e-06,"salmon_aquaculture_meat","fish-dominant","sunflower meal",0,"sunflower","Sunflower seed",267,0
"ARE","SVK","whea",1.32595250772433e-06,"salmon_aquaculture_meat","plant-dominant","wheat",25.35,"wheat","Wheat",15,3.36128960708118e-05
"ARE","SVK","whea",1.32595250772433e-06,"salmon_aquaculture_meat","plant-dominant","wheat gluten",38.22,"wheat","Wheat",15,5.0677904845224e-05
"ARE","SVK","whea",1.32595250772433e-06,"salmon_aquaculture_meat","fish-dominant","wheat",27.3,"wheat","Wheat",15,3.61985034608743e-05
"ARE","SVK","whea",1.32595250772433e-06,"salmon_aquaculture_meat","fish-dominant","wheat gluten",50.7,"wheat","Wheat",15,6.72257921416237e-05
"ARE","SGP","ooil",0,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,0
"ARE","SGP","ooil",0,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","SGP","opul",0,"salmon_aquaculture_meat","plant-dominant","faba beans",14.04,"faba beans","Broad beans and horse beans, dry",181,0
"ARE","SGP","opul",0,"salmon_aquaculture_meat","plant-dominant","guar meal",16.77,"guar","Other pulses n.e.c.",211,0
"ARE","SGP","opul",0,"salmon_aquaculture_meat","plant-dominant","pea flour",9.75,"peas","Peas, dry; Peas, green",187,0
"ARE","SGP","opul",0,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",5.46,"peas","Peas, dry; Peas, green",187,0
"ARE","SGP","opul",0,"salmon_aquaculture_meat","fish-dominant","faba beans",7.8,"faba beans","Broad beans and horse beans, dry",181,0
"ARE","SGP","opul",0,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"ARE","SGP","opul",0,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"ARE","SGP","opul",0,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"ARE","SGP","soyb",0,"salmon_aquaculture_meat","plant-dominant","soy oil",1.56,"soybean","Soya beans",236,0
"ARE","SGP","soyb",0,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",81.51,"soybean","Soya beans",236,0
