iso3c_producing,product,animal_system,SPAM_super,prop_produced_for_system,prop_extra_for_system,total_prop
SYR,faba bean,salmon_aquaculture_meat,xpul,1.873832831372895e-6,2.4685293972348822e-5,2.6559126803721716e-5
SYR,guar protein,salmon_aquaculture_meat,xpul,2.543396835512452e-6,3.883168380400741e-5,4.1375080639519865e-5
SYR,pea other,salmon_aquaculture_meat,xpul,1.4787190904142166e-6,1.633741546654963e-5,1.7816134556963848e-5
SYR,pea protein,salmon_aquaculture_meat,xpul,8.280826906319613e-7,5.700620241347293e-6,6.528702931979254e-6
TCA,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TCA,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
TCA,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TCA,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TCA,wheat,salmon_aquaculture_meat,whea,0,0,0
TCA,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TCA,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TCA,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TCA,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TCA,faba bean,salmon_aquaculture_meat,xpul,0,0,0
TCA,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TCA,pea other,salmon_aquaculture_meat,xpul,0,0,0
TCA,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TCD,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TCD,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.7859555346137045e-23,6.676396430983314e-11
TCD,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092543e-12,1.6339447945977574e-8,1.6347267342892668e-8
TCD,soy protein concentrate,salmon_aquaculture_meat,soyb,4.5034839107861117e-10,1.236337696836138e-6,1.2367880452272167e-6
TCD,wheat,salmon_aquaculture_meat,whea,5.387602305774529e-9,1.9793939810961273e-9,7.366996286870656e-9
TCD,wheat gluten,salmon_aquaculture_meat,whea,8.204895508405652e-9,7.076647421785097e-9,1.5281542930190748e-8
TCD,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.1568832256920763e-8,3.810366472727485e-7,3.9260547952966927e-7
TCD,oil of linseed,salmon_aquaculture_meat,xoil,3.972012035389361e-9,2.3173958007762282e-23,3.972012035389384e-9
TCD,oil of rapeseed,salmon_aquaculture_meat,xoil,5.621924727012635e-8,4.612772142821923e-5,4.6183940675489354e-5
TCD,faba bean,salmon_aquaculture_meat,xpul,0,2.46853402285498e-5,2.46853402285498e-5
TCD,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
TCD,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033493e-5,1.6337439625033493e-5
TCD,pea protein,salmon_aquaculture_meat,xpul,0,5.7006249619361505e-6,5.7006249619361505e-6
TGO,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-9.841997521384984e-22,8.925115230798858e-6
TGO,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-4.785955534613704e-23,6.676396430983315e-11
TGO,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092543e-12,1.6339447945977577e-8,1.634726734289267e-8
TGO,soy protein concentrate,salmon_aquaculture_meat,soyb,4.503483910786111e-10,1.2363376968361379e-6,1.2367880452272165e-6
TGO,wheat,salmon_aquaculture_meat,whea,0,0,0
TGO,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TGO,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.4386615238853634e-5,3.8102735948668117e-7,2.4767642598340315e-5
TGO,oil of linseed,salmon_aquaculture_meat,xoil,8.372835484168234e-6,2.3173764068070837e-23,8.372835484168234e-6
TGO,oil of rapeseed,salmon_aquaculture_meat,xoil,1.1850782531438116e-4,4.612225752522466e-5,1.646300828396058e-4
TGO,faba bean,salmon_aquaculture_meat,xpul,0,2.4685340228549796e-5,2.4685340228549796e-5
TGO,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
TGO,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033493e-5,1.6337439625033493e-5
TGO,pea protein,salmon_aquaculture_meat,xpul,0,5.70062496193615e-6,5.70062496193615e-6
THA,oil of coconuts,salmon_aquaculture_meat,cnut,5.850248506336349e-4,-9.836327498611473e-22,5.850248506336349e-4
THA,maize gluten,salmon_aquaculture_meat,maiz,9.676290606135672e-7,-4.7859509039035744e-23,9.676290606135672e-7
THA,oil of soya bean,salmon_aquaculture_meat,soyb,1.0180276878747683e-4,1.6337784545063966e-8,1.018191065720219e-4
THA,soy protein concentrate,salmon_aquaculture_meat,soyb,0.005863203214853742,1.2290887982309215e-6,0.0058644323036519735
THA,wheat,salmon_aquaculture_meat,whea,0.04115895760829931,1.8979241983633298e-9,0.04115895950622351
THA,wheat gluten,salmon_aquaculture_meat,whea,0.06268186240269359,6.633070036244036e-9,0.06268186903576363
THA,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.2067117111556608e-5,3.810282433004812e-7,2.244814535485709e-5
THA,oil of linseed,salmon_aquaculture_meat,xoil,7.57646517875773e-6,2.3173782523122927e-23,7.57646517875773e-6
THA,oil of rapeseed,salmon_aquaculture_meat,xoil,1.0723612253010943e-4,4.612277746321994e-5,1.5335889999332938e-4
THA,faba bean,salmon_aquaculture_meat,xpul,3.279881153118582e-4,2.4677243730332403e-5,3.5266535904219056e-4
THA,guar protein,salmon_aquaculture_meat,xpul,4.4518588883869634e-4,3.881449520700231e-5,4.8400038404569867e-4
THA,pea other,salmon_aquaculture_meat,xpul,2.58829005138777e-4,1.633321102178883e-5,2.7516221616056587e-4
THA,pea protein,salmon_aquaculture_meat,xpul,1.4494424287771513e-4,5.699798689167113e-6,1.5064404156688225e-4
TJK,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TJK,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.7859555346137045e-23,6.676396430983314e-11
TJK,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092541e-12,1.6339447945977574e-8,1.6347267342892668e-8
TJK,soy protein concentrate,salmon_aquaculture_meat,soyb,4.5034839107861107e-10,1.236337696836138e-6,1.2367880452272167e-6
TJK,wheat,salmon_aquaculture_meat,whea,5.387602305774529e-9,1.9793939810961273e-9,7.366996286870656e-9
TJK,wheat gluten,salmon_aquaculture_meat,whea,8.204895508405652e-9,7.076647421785098e-9,1.5281542930190748e-8
TJK,cake of sunflower seed,salmon_aquaculture_meat,xoil,4.815661394025199e-7,3.810364681865483e-7,8.626026075890682e-7
TJK,oil of linseed,salmon_aquaculture_meat,xoil,1.6533963489690351e-7,2.317395426823575e-23,1.6533963489690354e-7
TJK,oil of rapeseed,salmon_aquaculture_meat,xoil,2.3401917554638656e-6,4.6127616073765686e-5,4.846780782922955e-5
TJK,faba bean,salmon_aquaculture_meat,xpul,6.406753563732048e-9,2.4685340070396907e-5,2.469174682396064e-5
TJK,guar protein,salmon_aquaculture_meat,xpul,8.696035455823172e-9,3.883178223095776e-5,3.884047826641358e-5
TJK,pea other,salmon_aquaculture_meat,xpul,5.055834567339054e-9,1.6337439542434103e-5,1.634249537700144e-5
TJK,pea protein,salmon_aquaculture_meat,xpul,2.8312673577098704e-9,5.700624945796157e-6,5.703456213153867e-6
TKL,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-9.841997521384986e-22,8.925115230798858e-6
TKL,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
TKL,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TKL,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TKL,wheat,salmon_aquaculture_meat,whea,0,0,0
TKL,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TKL,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TKL,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TKL,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TKL,faba bean,salmon_aquaculture_meat,xpul,0,0,0
TKL,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TKL,pea other,salmon_aquaculture_meat,xpul,0,0,0
TKL,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TKM,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TKM,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-4.7859555346137045e-23,6.676396430983315e-11
TKM,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TKM,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TKM,wheat,salmon_aquaculture_meat,whea,5.387602305774523e-9,1.9793939810961277e-9,7.3669962868706505e-9
TKM,wheat gluten,salmon_aquaculture_meat,whea,8.204895508405643e-9,7.076647421785098e-9,1.528154293019074e-8
TKM,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.3309174525499475e-8,3.8103664279924777e-7,4.0434581732474725e-7
TKM,oil of linseed,salmon_aquaculture_meat,xoil,8.002909861095858e-9,2.3173957914350427e-23,8.002909861095881e-9
TKM,oil of rapeseed,salmon_aquaculture_meat,xoil,1.1327195495704907e-7,4.612771879650767e-5,4.624099075146472e-5
TKM,faba bean,salmon_aquaculture_meat,xpul,9.516844979733947e-8,2.4685337879284232e-5,2.478050632908157e-5
TKM,guar protein,salmon_aquaculture_meat,xpul,1.2917434789411607e-7,3.883177755257013e-5,3.896095190046425e-5
TKM,pea other,salmon_aquaculture_meat,xpul,7.510136505471865e-8,1.6337438398069477e-5,1.6412539763124196e-5
TKM,pea protein,salmon_aquaculture_meat,xpul,4.205676443064244e-8,5.70062472218631e-6,5.742681486616953e-6
TLS,oil of coconuts,salmon_aquaculture_meat,cnut,8.92518158829058e-6,-9.84199752073189e-22,8.925181588290579e-6
TLS,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.7859555346137045e-23,6.676396430983314e-11
TLS,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092545e-12,1.6339447945977574e-8,1.6347267342892668e-8
TLS,soy protein concentrate,salmon_aquaculture_meat,soyb,4.503483910786112e-10,1.2363376968361376e-6,1.2367880452272163e-6
TLS,wheat,salmon_aquaculture_meat,whea,0,0,0
TLS,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TLS,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,3.810366516808976e-7,3.810366516808976e-7
TLS,oil of linseed,salmon_aquaculture_meat,xoil,0,2.3173958099809523e-23,2.3173958099809523e-23
TLS,oil of rapeseed,salmon_aquaculture_meat,xoil,0,4.612772402148514e-5,4.612772402148514e-5
TLS,faba bean,salmon_aquaculture_meat,xpul,0,2.4685340228549796e-5,2.4685340228549796e-5
TLS,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
TLS,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033496e-5,1.6337439625033496e-5
TLS,pea protein,salmon_aquaculture_meat,xpul,0,5.7006249619361505e-6,5.7006249619361505e-6
TON,oil of coconuts,salmon_aquaculture_meat,cnut,8.925115230798858e-6,-9.841997521384986e-22,8.925115230798856e-6
TON,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
TON,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TON,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TON,wheat,salmon_aquaculture_meat,whea,0,0,0
TON,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TON,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,3.810366516808976e-7,3.810366516808976e-7
TON,oil of linseed,salmon_aquaculture_meat,xoil,0,2.3173958099809523e-23,2.3173958099809523e-23
TON,oil of rapeseed,salmon_aquaculture_meat,xoil,0,4.612772402148514e-5,4.612772402148514e-5
TON,faba bean,salmon_aquaculture_meat,xpul,0,0,0
TON,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TON,pea other,salmon_aquaculture_meat,xpul,0,0,0
TON,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TTO,oil of coconuts,salmon_aquaculture_meat,cnut,8.925115230798858e-6,-9.841997521384986e-22,8.925115230798856e-6
TTO,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988102e-11,-4.7859555346137033e-23,6.676396430983316e-11
TTO,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TTO,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TTO,wheat,salmon_aquaculture_meat,whea,0,0,0
TTO,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TTO,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TTO,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TTO,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TTO,faba bean,salmon_aquaculture_meat,xpul,0,2.4685340228549796e-5,2.4685340228549796e-5
TTO,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
TTO,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033493e-5,1.6337439625033493e-5
TTO,pea protein,salmon_aquaculture_meat,xpul,0,5.70062496193615e-6,5.70062496193615e-6
TUN,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TUN,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
TUN,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TUN,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TUN,wheat,salmon_aquaculture_meat,whea,5.424208229725998e-9,1.97939398102367e-9,7.403602210749668e-9
TUN,wheat gluten,salmon_aquaculture_meat,whea,8.260643457857774e-9,7.076647421390588e-9,1.5337290879248363e-8
TUN,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.5083001872650295e-6,3.810356959265928e-7,2.8893358831916224e-6
TUN,oil of linseed,salmon_aquaculture_meat,xoil,8.611931015099621e-7,2.317393814255667e-23,8.611931015099621e-7
TUN,oil of rapeseed,salmon_aquaculture_meat,xoil,1.2189194667525614e-5,4.612716176167748e-5,5.831635642920309e-5
TUN,faba bean,salmon_aquaculture_meat,xpul,1.5420939031862893e-7,2.4685336421838533e-5,2.483954581215716e-5
TUN,guar protein,salmon_aquaculture_meat,xpul,2.093119881218764e-7,3.88317744406827e-5,3.904108642880458e-5
TUN,pea other,salmon_aquaculture_meat,xpul,1.2169301634992814e-7,1.6337437636881188e-5,1.6459130653231116e-5
TUN,pea protein,salmon_aquaculture_meat,xpul,6.814808915595976e-8,5.700624573449452e-6,5.768772662605412e-6
TUR,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TUR,maize gluten,salmon_aquaculture_meat,maiz,3.4471745461461395e-5,-4.7857905546922434e-23,3.4471745461461395e-5
TUR,oil of soya bean,salmon_aquaculture_meat,soyb,6.4023047677234104e-9,1.6339447841495216e-8,2.2741752609218627e-8
TUR,soy protein concentrate,salmon_aquaculture_meat,soyb,3.687327402160702e-7,1.2363372415147337e-6,1.6050699817308039e-6
TUR,wheat,salmon_aquaculture_meat,whea,6.802549106362982e-6,1.9793805268354852e-9,6.8045284868898175e-6
TUR,wheat gluten,salmon_aquaculture_meat,whea,1.0359748444810758e-5,7.0765741675605284e-9,1.0366825018978319e-5
TUR,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.1762112271948891e-5,3.8103216988502084e-7,1.2143144441833911e-5
TUR,oil of linseed,salmon_aquaculture_meat,xoil,4.038372280645117e-6,2.31738645147395e-23,4.038372280645117e-6
TUR,oil of rapeseed,salmon_aquaculture_meat,xoil,5.715849997220781e-5,4.612508742997294e-5,1.0328358740218075e-4
TUR,faba bean,salmon_aquaculture_meat,xpul,2.0991254454944704e-4,2.4680158465969355e-5,2.345927030154164e-4
TUR,guar protein,salmon_aquaculture_meat,xpul,2.8491917347304996e-4,3.882071864924637e-5,3.237398921222963e-4
TUR,pea other,salmon_aquaculture_meat,xpul,1.6565068225177324e-4,1.633473331701336e-5,1.819854155687866e-4
TUR,pea protein,salmon_aquaculture_meat,xpul,9.276438206099303e-5,5.700096146984194e-6,9.846447820797722e-5
TUV,oil of coconuts,salmon_aquaculture_meat,cnut,8.925272154893055e-6,-9.841997519840524e-22,8.925272154893053e-6
TUV,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
TUV,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TUV,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TUV,wheat,salmon_aquaculture_meat,whea,0,0,0
TUV,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TUV,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TUV,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TUV,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TUV,faba bean,salmon_aquaculture_meat,xpul,0,0,0
TUV,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TUV,pea other,salmon_aquaculture_meat,xpul,0,0,0
TUV,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TWN,oil of coconuts,salmon_aquaculture_meat,cnut,6.099959842221787e-4,-9.836081730583079e-22,6.099959842221787e-4
TWN,maize gluten,salmon_aquaculture_meat,maiz,6.475285276640435e-6,-4.785924544505824e-23,6.475285276640435e-6
TWN,oil of soya bean,salmon_aquaculture_meat,soyb,3.0344611306679065e-4,1.6334489804136442e-8,3.034624475565948e-4
TWN,soy protein concentrate,salmon_aquaculture_meat,soyb,0.017476599574440477,1.2147307185167988e-6,0.017477814305158993
TWN,wheat,salmon_aquaculture_meat,whea,0.01933425141009658,1.9411238906839867e-9,0.01933425335122047
TWN,wheat gluten,salmon_aquaculture_meat,whea,0.029444547602011886,6.8682787962652e-9,0.029444554470290683
TWN,cake of sunflower seed,salmon_aquaculture_meat,xoil,6.555805518867528e-5,3.8101167165905783e-7,6.593906686033435e-5
TWN,oil of linseed,salmon_aquaculture_meat,xoil,2.2508527951934133e-05,2.3173436488125876e-23,2.2508527951934133e-05
TWN,oil of rapeseed,salmon_aquaculture_meat,xoil,3.185822417812216e-4,4.6113028547758115e-5,3.646952703289797e-4
TWN,faba bean,salmon_aquaculture_meat,xpul,0.0010142406498412449,2.4660303353034838e-5,0.0010389009531942797
TWN,guar protein,salmon_aquaculture_meat,xpul,0.0013766523971961337,3.877832470207979e-5,0.0014154307218982136
TWN,pea other,salmon_aquaculture_meat,xpul,8.003793006954267e-4,1.6324363476531257e-5,8.16703664171958e-4
TWN,pea protein,salmon_aquaculture_meat,xpul,4.48212408389439e-4,5.698069871092635e-6,4.539104782605316e-4
TZA,oil of coconuts,salmon_aquaculture_meat,cnut,8.926726459035918e-6,-9.841997505527139e-22,8.926726459035916e-6
TZA,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.7859555346137033e-23,6.676396430983314e-11
TZA,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092541e-12,1.6339447945977577e-8,1.634726734289267e-8
TZA,soy protein concentrate,salmon_aquaculture_meat,soyb,4.5034839107861117e-10,1.236337696836138e-6,1.2367880452272167e-6
TZA,wheat,salmon_aquaculture_meat,whea,1.036999337190979e-6,1.9793919391300575e-9,1.038978729130109e-6
TZA,wheat gluten,salmon_aquaculture_meat,whea,1.579268609863496e-6,7.076636303921024e-9,1.5863452461674169e-6
TZA,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.4907591165578454e-10,3.8103665162409425e-7,3.8118572753575003e-7
TZA,oil of linseed,salmon_aquaculture_meat,xoil,5.118332621074955e-11,2.3173958098623405e-23,5.118332621077272e-11
TZA,oil of rapeseed,salmon_aquaculture_meat,xoil,7.244409248290706e-10,4.612772398806833e-5,4.612844842899316e-5
TZA,faba bean,salmon_aquaculture_meat,xpul,7.14816854264464e-7,2.4685322583052547e-5,2.540013943731701e-5
TZA,guar protein,salmon_aquaculture_meat,xpul,9.702375231493674e-7,3.8831744892587785e-5,3.9801982415737154e-5
TZA,pea other,salmon_aquaculture_meat,xpul,5.640915832263763e-7,1.633743040922131e-5,1.690152199244769e-5
TZA,pea protein,salmon_aquaculture_meat,xpul,3.158912866067707e-7,5.700623161158396e-6,6.016514447765167e-6
UGA,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
UGA,maize gluten,salmon_aquaculture_meat,maiz,9.193540341381588e-9,-4.7859554909333577e-23,9.19354034138154e-9
UGA,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092543e-12,1.6339447945977577e-8,1.634726734289267e-8
UGA,soy protein concentrate,salmon_aquaculture_meat,soyb,4.503483910786111e-10,1.2363376968361379e-6,1.2367880452272165e-6
UGA,wheat,salmon_aquaculture_meat,whea,5.5370645336439345e-9,1.9793939808002824e-9,7.516458514444216e-9
UGA,wheat gluten,salmon_aquaculture_meat,whea,8.432514752091773e-9,7.076647420174318e-9,1.550916217226609e-8
UGA,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.3942426132641626e-5,3.810313391055277e-7,1.4323457471747153e-5
UGA,oil of linseed,salmon_aquaculture_meat,xoil,4.786955430894964e-6,2.317384716710494e-23,4.786955430894964e-6
UGA,oil of rapeseed,salmon_aquaculture_meat,xoil,6.775383071420564e-5,4.612459869148056e-5,1.138784294056862e-4
UGA,faba bean,salmon_aquaculture_meat,xpul,1.0377945120488736e-6,2.468531461023918e-5,2.5723109122288053e-5
UGA,guar protein,salmon_aquaculture_meat,xpul,1.4086226015814888e-6,3.883172786931374e-5,4.0240350470895226e-5
UGA,pea other,salmon_aquaculture_meat,xpul,8.18966628826447e-7,1.633742624521564e-5,1.7156392874042086e-5
UGA,pea protein,salmon_aquaculture_meat,xpul,4.586213121428103e-7,5.7006223475080495e-6,6.15924365965086e-6
UKR,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
UKR,maize gluten,salmon_aquaculture_meat,maiz,1.3844754053722283e-5,-4.7858892745559407e-23,1.3844754053722283e-5
UKR,oil of soya bean,salmon_aquaculture_meat,soyb,1.7986034336500615e-10,1.6339447943166523e-8,1.651930828653153e-8
UKR,soy protein concentrate,salmon_aquaculture_meat,soyb,1.0358831650678323e-8,1.2363376845859065e-6,1.246696516236585e-6
UKR,wheat,salmon_aquaculture_meat,whea,1.1059428574386002e-6,1.979391802663668e-9,1.107922249241264e-6
UKR,wheat gluten,salmon_aquaculture_meat,whea,1.6842641807145741e-6,7.07663556090438e-9,1.6913408162754785e-6
UKR,cake of sunflower seed,salmon_aquaculture_meat,xoil,4.021621247090202e-6,3.8103511929580334e-7,4.402656366386005e-6
UKR,oil of linseed,salmon_aquaculture_meat,xoil,1.380772721089793e-6,2.317392610184034e-23,1.380772721089793e-6
UKR,oil of rapeseed,salmon_aquaculture_meat,xoil,1.9543244667732454e-5,4.612682253608862e-5,6.567006720382108e-5
UKR,faba bean,salmon_aquaculture_meat,xpul,1.2100103819824478e-6,2.4685310359031835e-5,2.5895320741014282e-5
UKR,guar protein,salmon_aquaculture_meat,xpul,1.6423752028170852e-6,3.883171879228355e-5,4.0474093995100636e-5
UKR,pea other,salmon_aquaculture_meat,xpul,9.548693039634217e-7,1.633742402491389e-5,1.7292293328877314e-5
UKR,pea protein,salmon_aquaculture_meat,xpul,5.347268102195161e-7,5.700621913659149e-6,6.235348723878665e-6
URY,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
URY,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.7859555346137045e-23,6.676396430983314e-11
