iso3c_producing,diet,source_ingredient,SPAM_super.x,GAEZ_category,prop_produced_for_system_ms,prop_produced_for_system_ge,prop_produced_for_system_econ,SPAM_super.y,prop_extra_for_system_ms,prop_extra_for_system_ge,prop_extra_for_system_econ,total_prop_ms,total_prop_ge,total_prop_econ
CZE,plant-dominant,corn gluten meal,maiz,Maize,4.2215184357425276e-8,5.314998763656955e-8,2.233968466585338e-8,maiz,1.6527237952083457e-7,2.1317547143736625e-7,6.797918057246465e-6,2.0748756387825984e-7,2.663254590739358e-7,6.8202577419123185e-6
CZE,plant-dominant,faba beans,opul,Pulses,5.174153124410963e-6,5.174153124410963e-6,5.174153124410963e-6,opul,3.200596372285012e-5,3.20077162831711e-5,3.200488985205566e-5,3.718011684726108e-5,3.718186940758207e-5,3.717904297646663e-5
CZE,plant-dominant,guar meal,opul,Pulses,6.180238454157545e-6,6.584973404897591e-6,2.77045172082924e-6,opul,4.01783566749361e-5,4.3468378762528365e-5,2.505672772082354e-4,4.635859512909365e-5,5.0053352167425955e-5,2.5333772892906464e-4
CZE,plant-dominant,linseed oil,ooil,CropsNES,1.4747742643654302e-5,2.379321585105043e-5,2.160383607605534e-5,ooil,-4.931030668602361e-24,2.6172122414011613e-21,8.016234871519138e-6,1.4747742643654302e-5,2.3793215851050434e-5,2.9620070947574477e-5
CZE,plant-dominant,pea flour,opul,Pulses,4.227249284649478e-6,4.227249284649478e-6,4.227249284649478e-6,opul,2.431428474605735e-5,2.4315616130765782e-5,2.4313468948085976e-5,2.854153403070683e-5,2.854286541541526e-5,2.8540718232735454e-5
CZE,plant-dominant,pea protein concentrate,opul,Pulses,2.4243019993893437e-6,3.008413742250488e-6,5.192782230663477e-6,opul,1.1332109256148498e-5,1.441447836723562e-5,-1.039098421401899e-4,1.3756411255537842e-5,1.7422892109486107e-5,-9.871705990952642e-5
CZE,plant-dominant,soy oil,soyb,Soybean,1.6419463503387485e-6,2.782811682994185e-6,2.7152745824749e-6,soyb,5.37720018168949e-22,-7.533578738629765e-22,5.81847057160441e-7,1.6419463503387491e-6,2.7828116829941843e-6,3.297121639635341e-6
CZE,plant-dominant,soy protein concentrate,soyb,Soybean,1.0383604613324542e-4,8.95280827714753e-5,9.115424104835085e-5,soyb,1.0674439302331982e-6,8.969884360183889e-7,-1.309208378541878e-5,1.0490349006347862e-4,9.04250712074937e-5,7.806215726293207e-5
CZE,plant-dominant,sunflower meal,sunf,Sunflower,4.198320967653154e-4,0.00022504114201047038,1.7414056982813084e-4,sunf,2.6332903720693028e-5,8.958792376353763e-6,4.2003678618689904e-4,4.461650004860084e-4,2.3399993438682413e-4,5.941773560150299e-4
CZE,plant-dominant,wheat,whea,Wheat,1.811373454770019e-8,1.811373454770019e-8,1.811373454770019e-8,whea,-2.0681114958254377e-21,-2.0681745769131062e-21,-2.068970443868648e-21,1.8113734547698122e-08,1.8113734547698122e-08,1.8113734547698122e-08
CZE,plant-dominant,wheat gluten,whea,Wheat,2.7309938241148008e-8,3.0429009915592813e-8,6.976465863567043e-8,whea,3.0009061397603933e-22,1.7778689777090347e-21,-1.6540341664307443e-4,2.730993824114831e-8,3.0429009915594593e-8,-1.6533365198443875e-4
DEU,fish-dominant,corn gluten meal,maiz,Maize,2.0405331475547513e-5,2.569082978444218e-5,1.079821579852379e-5,maiz,1.0370311689919988e-6,1.3107520875693897e-6,3.893746250066663e-5,2.1442362644539512e-5,2.700158187201157e-5,4.973567829919041e-5
DEU,fish-dominant,faba beans,opul,Pulses,1.5207725906367644e-4,1.5207725906367644e-4,1.5207725906367644e-4,opul,1.3444264919852984e-5,1.344500109156921e-5,1.344381383506218e-5,1.6552152398352943e-4,1.6552226015524566e-4,1.655210728987386e-4
DEU,fish-dominant,soybean meal,soyb,Soybean,0.13657502146400247,0.1032426850660237,0.11527956938377415,soyb,5.601422763091053e-7,4.029035231563577e-7,-4.564859922175961e-5,0.13657558160627878,0.10324308796954686,0.11523392078455238
DEU,fish-dominant,wheat,whea,Wheat,8.085078464045323e-4,8.085078464045323e-4,8.085078464045323e-4,whea,8.85349300719193e-22,8.85376305451273e-22,8.857170125427312e-22,8.085078464045323e-4,8.085078464045323e-4,8.085078464045323e-4
DEU,fish-dominant,wheat gluten,whea,Wheat,0.001501514571894127,0.0016730027506152575,0.0038356971231391286,whea,8.855518149203543e-22,-3.692969919568555e-21,-2.1857111015038467e-4,0.001501514571894127,0.0016730027506152575,0.0036171260129887438
DEU,plant-dominant,canola oil,rape,Rapeseed,1.2701431318812151e-4,2.001679791848226e-4,2.1284948642685526e-4,rape,0.0029613560529181547,0.006121454460166112,0.005727124576921877,0.0030883703661062764,0.006321622439350935,0.005939974063348732
DEU,plant-dominant,coconut oil,cnut,CropsNES,2.783741182188531e-6,5.661056556231433e-6,1.0032090837269774e-5,cnut,-6.808310143650782e-24,-4.36643842269404e-23,-6.3673855471268224e-6,2.783741182188531e-6,5.661056556231433e-6,3.6647052901429514e-6
DEU,plant-dominant,corn gluten meal,maiz,Maize,3.570933008220815e-6,4.495895212277356e-6,1.8896877647416626e-6,maiz,1.6527179632121853e-7,2.1317452435300818e-7,6.797905363166948e-6,3.7362048045420337e-6,4.709069736630364e-6,8.687593127908611e-6
DEU,plant-dominant,faba beans,opul,Pulses,2.7373906631461705e-4,2.7373906631461705e-4,2.7373906631461705e-4,opul,3.199736799950574e-5,3.1999120089148074e-5,3.199629441711679e-5,3.057364343141228e-4,3.057381864037651e-4,3.0573536073173383e-4
DEU,plant-dominant,guar meal,opul,Pulses,3.2696610698690375e-4,3.4837864829685667e-4,1.4657101347688813e-4,opul,4.01654679462385e-5,4.34535214477745e-5,2.5053124539319076e-4,3.6713157493314225e-4,3.9183216974463116e-4,3.971022588700789e-4
DEU,plant-dominant,linseed oil,ooil,CropsNES,3.7065935619807316e-5,5.9800189644798986e-5,5.4297557021751605e-5,ooil,-4.9309206152852894e-24,2.6171180012662963e-21,8.015972785311146e-6,3.7065935619807316e-5,5.9800189644798986e-5,6.231352980706275e-5
DEU,plant-dominant,pea flour,opul,Pulses,2.2364302803481786e-4,2.2364302803481786e-4,2.2364302803481786e-4,opul,2.4308949785782834e-5,2.4310280878363214e-5,2.4308134166811167e-5,2.479519778206007e-4,2.479533089131811e-4,2.47951162201629e-4
DEU,plant-dominant,pea protein concentrate,opul,Pulses,1.2825792933081134e-4,1.5916041699779888e-4,2.747246409640761e-4,opul,1.1330683292278513e-5,1.4412227510791185e-5,-1.0388183498186207e-4,1.3958861262308985e-4,1.7357264450859006e-4,1.70842805982214e-4
DEU,plant-dominant,soy oil,soyb,Soybean,0.0032670330163513633,0.005537049151913283,0.005402668429193795,soyb,5.3596414914041645e-22,-7.49188579137147e-22,5.787051017773545e-7,0.0032670330163513633,0.005537049151913283,0.005403247134295573
DEU,plant-dominant,soy protein concentrate,soyb,Soybean,0.2066058924122022,0.17813688141802178,0.18137250040110878,soyb,8.469916726937801e-7,7.372677195234625e-7,-1.0718516852065376e-5,0.2066067394038749,0.1781376186857413,0.18136178188425672
DEU,plant-dominant,sunflower meal,sunf,Sunflower,1.05,1.05,1.05,sunf,0,0,0,1.05,1.05,1.05
DEU,plant-dominant,wheat,whea,Wheat,7.507572859470657e-4,7.507572859470657e-4,7.507572859470657e-4,whea,-2.066558883484895e-21,-2.0666219172151198e-21,-2.0674171866821507e-21,7.507572859470657e-4,7.507572859470657e-4,7.507572859470657e-4
DEU,plant-dominant,wheat gluten,whea,Wheat,0.0011319109849663445,0.00126118668892535,0.0028915255235971884,whea,2.9975094629977444e-22,1.7756268070502603e-21,-1.6492515994810832e-4,0.0011319109849663445,0.00126118668892535,0.00272660036364908
DNK,fish-dominant,corn gluten meal,maiz,Maize,0.09643475236207369,0.12141379870293831,0.05103192112956994,maiz,9.370444457210257e-7,1.1516382840029111e-6,3.69508079881456e-5,0.0964356894065194,0.12141495034122231,0.05106887193755808
DNK,fish-dominant,faba beans,opul,Pulses,0.13750235004496725,0.13750235004496725,0.13750235004496725,opul,1.1597410601162546e-5,1.1598045644113348e-5,1.1597021482414437e-5,0.13751394745556841,0.13751394809061135,0.13751394706644965
DNK,fish-dominant,wheat,whea,Wheat,0.0018371368696115647,0.0018371368696115647,0.0018371368696115647,whea,8.844378678321565e-22,8.844648447639086e-22,8.848052011105842e-22,0.0018371368696115647,0.0018371368696115647,0.0018371368696115647
DNK,fish-dominant,wheat gluten,whea,Wheat,0.003411825614992906,0.0038014906717170425,0.008715686108575052,whea,8.838575916080844e-22,-3.685096305123136e-21,-2.1750037853815162e-4,0.003411825614992906,0.0038014906717170425,0.0084981857300369
DNK,plant-dominant,canola oil,rape,Rapeseed,0.03434778325509965,0.05413032744954111,0.05755971781637446,rape,0.0028600032984260103,0.005791257350050567,0.0053986219962943545,0.03720778655352566,0.05992158479959168,0.06295833981266881
DNK,plant-dominant,coconut oil,cnut,CropsNES,0.0021645697832157634,0.0044019005937399516,0.007800711081824724,cnut,-6.793591992840879e-24,-4.347242404793771e-23,-6.317778792657838e-6,0.0021645697832157634,0.0044019005937399516,0.007794393303032067
DNK,plant-dominant,corn gluten meal,maiz,Maize,0.016876081663362887,0.0212474147730142,0.008930586197674733,maiz,1.6248323620660245e-7,2.086460548658389e-7,6.7372088145786155e-6,0.016876244146599093,0.021247623419069068,0.008937323406489311
DNK,plant-dominant,faba beans,opul,Pulses,0.24750423008094094,0.24750423008094094,0.24750423008094094,opul,2.4084476930399133e-5,2.4085795731450886e-5,2.4083668842987694e-5,0.24752831455787133,0.2475283158766724,0.24752831374978393
DNK,plant-dominant,guar meal,opul,Pulses,0.2956300525966798,0.3149904406565446,0.1325238166812701,opul,2.8300601882344606e-5,2.977645105863228e-5,2.1736174748739358e-4,0.29565835319856215,0.3150202171076032,0.13274117842875752
DNK,plant-dominant,linseed oil,ooil,CropsNES,0.028821574628636666,0.04649918044246445,0.04222046646567829,ooil,-4.788981226853801e-24,2.4955733948484777e-21,7.677951569152263e-6,0.028821574628636666,0.04649918044246445,0.04222814441724745
DNK,plant-dominant,pea flour,opul,Pulses,0.2022093383014227,0.2022093383014227,0.2022093383014227,opul,1.9397791315584176e-5,1.9398853486361754e-5,1.939714047682953e-5,0.20222873609273828,0.20222873715490908,0.20222873544189954
DNK,plant-dominant,pea protein concentrate,opul,Pulses,0.11596583738732169,0.14390666629631213,0.24839534839330268,opul,1.001799600354236e-5,1.2340175963361385e-5,-7.80995262541165e-5,0.11597585538332524,0.14391900647227548,0.24831724886704856
DNK,plant-dominant,wheat,whea,Wheat,0.001705912807496453,0.001705912807496453,0.001705912807496453,whea,-2.0645835153346956e-21,-2.06464648881267e-21,-2.0654409981029703e-21,0.001705912807496453,0.001705912807496453,0.001705912807496453
DNK,plant-dominant,wheat gluten,whea,Wheat,0.002571991617456186,0.002865739121755931,0.00657028645107965,whea,2.993187916067934e-22,1.7727741229700187e-21,-1.643166802792393e-4,0.002571991617456186,0.002865739121755931,0.0064059697708004106
DOM,fish-dominant,corn gluten meal,maiz,Maize,2.7330148213555173e-10,3.4409349663317827e-10,1.4462731887950835e-10,maiz,1.0370523301051298e-6,1.3107857622922713e-6,3.893788295469809e-5,1.0373256315872654e-6,1.3111298557889045e-6,3.8938027582016964e-5
DOM,fish-dominant,faba beans,opul,Pulses,3.469854606523152e-8,3.469854606523152e-8,3.469854606523152e-8,opul,1.3446309331224153e-5,1.344704561488684e-5,1.3445858177838832e-05,1.3481007877289385e-5,1.3481744160952073e-5,1.3480556723904064e-5
DOM,plant-dominant,coconut oil,cnut,CropsNES,1.975216726659213e-6,4.016829463880383e-6,7.118317518858294e-6,cnut,-6.808315648351357e-24,-4.366445602151035e-23,-6.367404100431066e-6,1.975216726659213e-6,4.016829463880383e-6,7.509134184272274e-7
DOM,plant-dominant,corn gluten meal,maiz,Maize,4.782775937372151e-11,6.021636191080612e-11,2.530978080391402e-11,maiz,1.652723864899342e-7,2.1317548275480387e-7,6.79791820893776e-6,1.6532021424930793e-7,2.132356991167147e-7,6.797943518718564e-6
DOM,plant-dominant,faba beans,opul,Pulses,6.245738291741668e-8,6.245738291741668e-8,6.245738291741668e-8,opul,3.20061273284451e-5,3.200787989772469e-5,3.200505345216131e-5,3.206858471136252e-5,3.2070337280642105e-5,3.206751083507873e-5
DOM,plant-dominant,guar meal,opul,Pulses,7.460187404024769e-8,7.948744375390217e-8,3.344221939735241e-8,opul,4.0178601990896456e-5,4.346866154731829e-5,2.505679630151539e-4,4.025320386493671e-5,4.354814899107219e-5,2.5060140523455125e-4
DOM,plant-dominant,linseed oil,ooil,CropsNES,2.630030999072913e-5,4.243150749773975e-5,3.8527088485208505e-5,ooil,-4.930973701698339e-24,2.6171634598754357e-21,8.01609920782218e-6,2.630030999072913e-5,4.243150749773975e-5,4.6543187693030685e-5
DOM,plant-dominant,pea flour,opul,Pulses,5.102727362534045e-8,5.102727362534045e-8,5.102727362534045e-8,opul,2.431438628833773e-5,2.4315717678606346e-5,2.4313570486959396e-5,2.436541356196307e-5,2.4366744952231687e-5,2.4364597760584736e-5
DOM,plant-dominant,pea protein concentrate,opul,Pulses,2.9263834030918086e-8,3.6314667261639624e-8,6.268225550905545e-8,opul,1.133213639704846e-5,1.441452120862233e-5,-1.0391037521083659e-4,1.1361400231079378e-5,1.4450835875883968e-5,-1.0384769295532753e-4
DZA,fish-dominant,faba beans,opul,Pulses,1.4005646006294595e-7,1.4005646006294595e-7,1.4005646006294595e-7,opul,1.3446307914549001e-5,1.3447044198134114e-5,1.3445856761211216e-5,1.3586364374611946e-5,1.358710065819706e-5,1.3585913221274161e-5
DZA,fish-dominant,wheat,whea,Wheat,6.5402064063214745e-9,6.5402064063214745e-9,6.5402064063214745e-9,whea,8.860656859883774e-22,8.860927125714852e-22,8.864336953479654e-22,6.54020640632236e-9,6.54020640632236e-9,6.540206406322361e-9
DZA,fish-dominant,wheat gluten,whea,Wheat,1.214609761173986e-8,1.3533305033495882e-8,3.102783851637679e-8,whea,8.868834726220697e-22,-3.699158572056478e-21,-2.194127040462861e-4,1.2146097611740747e-8,1.3533305033492183e-8,-2.1938167620776973e-4
DZA,plant-dominant,canola oil,rape,Rapeseed,2.0271264937542035e-7,3.194646364034681e-7,3.3970410285870533e-7,rape,0.00296173163492328,0.006122678068674097,0.005728341906026934,0.0029619343475726554,0.006122997533310501,0.005728681610129792
DZA,plant-dominant,coconut oil,cnut,CropsNES,7.408156390554392e-8,1.506533458378651e-7,2.6697632065174216e-7,cnut,-6.808328591905201e-24,-4.366462483666553e-23,-6.367447725999646e-6,7.408156390554391e-8,1.5065334583786506e-7,-6.100471405347903e-6
DZA,plant-dominant,faba beans,opul,Pulses,2.52101628113302e-7,2.52101628113302e-7,2.52101628113302e-7,opul,3.200612125866686e-5,3.200787382761409e-5,3.2005047382586735e-5,3.225822288678017e-5,3.225997545572739e-5,3.225714901070004e-5
DZA,plant-dominant,guar meal,opul,Pulses,3.011213891353328e-7,3.2084139694772996e-7,1.3498545030204544e-7,opul,4.0178592889658335e-5,4.346865105598414e-5,2.5056793757167247e-4,4.047971427879367e-5,4.378949245293187e-5,2.507029230219745e-4
DZA,plant-dominant,linseed oil,ooil,CropsNES,9.86407247881698e-7,1.591416471861786e-6,1.4449791403593885e-6,ooil,-4.9310985271699995e-24,2.6172703496048584e-21,8.01639647314229e-6,9.86407247881698e-7,1.5914164718617885e-6,9.461375613501678e-6
DZA,plant-dominant,pea flour,opul,Pulses,2.059653824455079e-7,2.059653824455079e-7,2.059653824455079e-7,opul,2.4314382521112514e-5,2.431571391117484e-5,2.431356671986057e-5,2.4520347903558022e-5,2.4521679293620348e-5,2.4519532102306078e-5
DZA,plant-dominant,pea protein concentrate,opul,Pulses,1.1811990607718318e-7,1.46579736668717e-7,2.530092989733686e-7,opul,1.1332135390119303e-5,1.4414519619204089e-5,-1.0391035543388087e-4,1.1450255296196486e-5,1.4561099355872806e-5,-1.036573461349075e-4
DZA,plant-dominant,sunflower meal,sunf,Sunflower,1.093921035049624e-4,5.863706965083604e-5,4.537433746924962e-5,sunf,2.6341081940625825e-5,8.960283491450857e-6,4.200908821616123e-4,1.3573318544558822e-4,6.75973531422869e-5,4.654652196308619e-4
DZA,plant-dominant,wheat,whea,Wheat,6.073048805869913e-9,6.073048805869913e-9,6.073048805869913e-9,whea,-2.0681115207269186e-21,-2.068174601815347e-21,-2.068970468780471e-21,6.0730488058678454e-9,6.0730488058678454e-9,6.073048805867845e-9
DZA,plant-dominant,wheat gluten,whea,Wheat,9.156288968850038e-9,1.020202994832767e-8,2.3390216727730192e-8,whea,3.000906194237792e-22,1.777869013669956e-21,-1.654034243135661e-4,9.156288968850337e-9,1.0202029948329449e-8,-1.6538003409683838e-4
ECU,fish-dominant,corn gluten meal,maiz,Maize,9.964296842406773e-10,1.2545302408181394e-9,5.272966416340478e-10,maiz,1.037052329355208e-6,1.3107857610988838e-6,3.893788293979775e-5,1.0380487590394489e-6,1.312040291339702e-6,3.893841023643938e-5
ECU,fish-dominant,faba beans,opul,Pulses,7.107368022243642e-5,7.107368022243642e-5,7.107368022243642e-5,opul,1.3445354119068811e-5,1.3446090350426654e-5,1.344490299773297e-5,8.451903434150523e-5,8.451977057286307e-5,8.451858322016939e-5
ECU,fish-dominant,soybean meal,soyb,Soybean,5.683816908627039e-5,4.296631351619371e-5,4.797568095974565e-5,soyb,6.487077079903359e-7,4.492700590983497e-7,-5.159416197423342e-5,5.748687679426072e-5,4.341558357529206e-5,-3.6184810144877674e-6
ECU,plant-dominant,coconut oil,cnut,CropsNES,8.587454533931146e-6,1.7463572440463218e-5,3.0947605508925755e-5,cnut,-6.808270630060303e-24,-4.366386887443455e-23,-6.367252368644933e-6,8.587454533931146e-6,1.7463572440463218e-5,2.4580353140280824e-5
ECU,plant-dominant,corn gluten meal,maiz,Maize,1.743751947421182e-10,2.195427921431744e-10,9.227691228595818e-11,maiz,1.6527238646901945e-7,2.1317548272083936e-7,6.797918208482524e-6,1.6544676166376156e-7,2.1339502551298253e-7,6.7980104853948095e-6
ECU,plant-dominant,faba beans,opul,Pulses,1.279326244003854e-4,1.279326244003854e-4,1.279326244003854e-4,opul,3.2002034699342415e-5,3.200378704452066e-5,3.200096096037537e-5,1.5993465909972782e-4,1.5993641144490607e-4,1.5993358536076077e-4
ECU,plant-dominant,guar meal,opul,Pulses,1.5280841247823784e-4,1.6281561620602313e-4,6.85003228350724e-5,opul,4.017246535945183e-5,4.346158762505331e-5,2.5055080740777025e-4,1.9298087783768968e-4,2.0627720383107644e-4,3.1905113024284265e-4
ECU,plant-dominant,linseed oil,ooil,CropsNES,1.1434325824876806e-4,1.844752712575959e-4,1.6750041462591916e-4,ooil,-4.930539552817608e-24,2.616791692352563e-21,8.015065305011407e-6,1.1434325824876806e-4,1.844752712575959e-4,1.7551547993093056e-4
ECU,plant-dominant,pea flour,opul,Pulses,1.0452011797417116e-4,1.0452011797417116e-4,1.0452011797417116e-4,opul,2.4311846186381634e-5,2.4313177437561107e-5,2.4311030470229328e-5,1.288319641605528e-4,1.2883329541173226e-4,1.2883114844440048e-4
ECU,plant-dominant,pea protein concentrate,opul,Pulses,5.994165801892237e-5,7.438401146508466e-5,1.283932351314194e-4,opul,1.1331457461605814e-5,1.4413449522131104e-5,-1.0389704033410038e-4,7.127311548052818e-5,8.879746098721576e-5,2.4496194797319026e-5
ECU,plant-dominant,soy oil,soyb,Soybean,1.3596349684100212e-6,2.304343302031909e-6,2.2484183301154368e-6,soyb,5.377201699736796e-22,-7.533582343219017e-22,5.81847328800115e-7,1.3596349684100218e-6,2.304343302031908e-6,2.8302656589155515e-6
ECU,plant-dominant,soy protein concentrate,soyb,Soybean,8.59827845624007e-5,7.413488995282443e-5,7.548145140226128e-5,soyb,1.0674629895679428e-6,8.970022447706118e-7,-1.3092288993599572e-5,8.705024755196864e-5,7.503189219759504e-5,6.23891624086617e-5
EGY,fish-dominant,corn gluten meal,maiz,Maize,2.2684676024734997e-8,2.8560582373535934e-8,1.2004413029419523e-8,maiz,1.0370523068633616e-6,1.3107857253064995e-6,3.893788249290314e-5,1.0597369828880966e-6,1.3393463076800355e-6,3.8949886905932555e-5
EGY,fish-dominant,faba beans,opul,Pulses,1.1296017352908366e-5,1.1296017352908366e-5,1.1296017352908366e-5,opul,1.344615790804274e-5,1.3446894183413904e-5,1.3445706759738005e-5,2.4742175260951105e-5,2.4742911536322268e-05,2.474172411264637e-5
EGY,fish-dominant,wheat,whea,Wheat,6.047008918975307e-9,6.047008918975307e-9,6.047008918975307e-9,whea,8.860656864253826e-22,8.860927130085039e-22,8.86433695785152e-22,6.047008918976193e-9,6.047008918976193e-9,6.047008918976194e-9
EGY,fish-dominant,wheat gluten,whea,Wheat,1.1230159420954154e-8,1.251275742026496e-8,2.868802673623661e-8,whea,8.868834734344e-22,-3.699158575831647e-21,-2.194127045596705e-4,1.123015942095504e-8,1.2512757420261261e-8,-2.1938401653293427e-4
EGY,plant-dominant,coconut oil,cnut,CropsNES,2.5435949287740436e-6,5.172691642479732e-6,9.166647941967981e-6,cnut,-6.808311778645505e-24,-4.3664405551214357e-23,-6.3673910577906895e-6,2.5435949287740436e-6,5.172691642479732e-6,2.799256884177292e-6
