iso3c_producing,diet,product,animal_system,SPAM_super,prop_produced_for_system,prop_extra_for_system,total_prop
MEX,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MEX,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,1.3345758082316016e-7,3.9177352772222333e-7,5.252311085453835e-7
MEX,fish-dominant,wheat,salmon_aquaculture_meat,whea,7.132172547947096e-6,1.3646567919068338e-9,7.133537204739003e-6
MEX,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.3379255861949817e-5,5.962163468191505e-9,1.3385218025418008e-5
MEX,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
MEX,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
MEX,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
MEX,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,1.0436341118527008e-5,3.9347922867261895e-6,1.4371133405253199e-5
MEX,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
MEX,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
MEX,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
MEX,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,3.638437202951896e-5,-4.920179478740047e-22,3.638437202951896e-5
MEX,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,8.340243598447091e-7,-2.3931207700711586e-23,8.340243598447091e-7
MEX,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,2.8488216161159716e-9,6.533530660900676e-9,9.382352277016648e-9
MEX,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,1.640743199531793e-7,4.943648633334752e-7,6.584391832866544e-7
MEX,plant-dominant,wheat,salmon_aquaculture_meat,whea,6.6227316516651604e-6,9.897340272833987e-10,6.623721385692444e-6
MEX,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.0085900572854475e-5,3.5384438787119408e-9,1.0089439016733187e-5
MEX,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,5.1498258798690046e-5,1.9042537650544333e-7,5.168868417519549e-5
MEX,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,1.7681274929682294e-5,1.158171770561041e-23,1.7681274929682294e-5
MEX,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,2.502580451585802e-4,2.3048027536277397e-5,2.7330607269485764e-4
MEX,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,1.8785414013348612e-5,1.233597106121509e-5,3.11213850745637e-5
MEX,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,2.5497878869128484e-5,1.9405222940813e-5,4.4903101809941486e-5
MEX,plant-dominant,pea other,salmon_aquaculture_meat,xpul,1.4824348179725866e-5,8.164318534150793e-6,2.2988666713876657e-5
MEX,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,8.301634980646484e-6,2.8487953243567984e-6,1.1150430305003282e-5
MHL,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MHL,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
MHL,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MHL,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MHL,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
MHL,fish-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
MHL,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
MHL,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
MHL,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
MHL,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
MHL,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0,0,0
MHL,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
MHL,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
MHL,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
MHL,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-4.9203145881277205e-22,8.92511523079886e-6
MHL,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
MHL,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MHL,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MHL,plant-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
MHL,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
MHL,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
MHL,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
MHL,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
MHL,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0,0,0
MHL,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
MHL,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
MHL,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
MKD,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MKD,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.8150836748503436e-10,-1.596682913253818e-22,3.815083674848747e-10
MKD,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MKD,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MKD,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,3.6631208843714775e-10,3.9177357986386617e-7,3.921398919523033e-7
MKD,fish-dominant,wheat,salmon_aquaculture_meat,whea,1.4604201903119465e-5,1.3646465950784993e-9,1.4605566549714544e-5
MKD,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,2.739604974611155e-5,5.962079896656943e-9,2.7402011826008207e-5
MKD,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
MKD,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
MKD,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
MKD,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,2.718605676026725e-8,3.934833245016692e-6,3.962019301776959e-6
MKD,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
MKD,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
MKD,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
MKD,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MKD,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-2.3931227658340668e-23,6.676396430985707e-11
MKD,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092541e-12,6.533530679462453e-9,6.541350076377545e-9
MKD,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,4.50348391078611e-10,4.943649442234307e-7,4.948152926145094e-7
MKD,plant-dominant,wheat,salmon_aquaculture_meat,whea,1.3561044624325217e-5,9.897271601534786e-10,1.356203435148537e-5
MKD,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,2.0652406731684094e-5,3.538406489345798e-9,2.065594513817344e-5
MKD,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.6062019675979016e-5,1.9043212481214625e-7,1.6252451800791162e-5
MKD,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,5.514691029207681e-6,1.1581858618042097e-23,5.514691029207681e-6
MKD,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,7.805408841340101e-5,2.3051997491327506e-5,1.0110608590472851e-4
MKD,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,4.8934902168481043e-8,1.2336202198221198e-5,1.238513710038968e-5
MKD,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,6.642047958474385e-8,1.9405716456516366e-5,1.947213693610111e-5
MKD,plant-dominant,pea other,salmon_aquaculture_meat,xpul,3.86165578981069e-8,8.164439251363069e-6,8.203055809261176e-6
MKD,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,2.1625272422939857e-8,2.8488189126055618e-6,2.8704441850285016e-6
MLI,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MLI,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.815083674850343e-10,-1.596682913253818e-22,3.8150836748487467e-10
MLI,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MLI,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MLI,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,3.6631208843714796e-10,3.9177357986386617e-7,3.921398919523033e-7
MLI,fish-dominant,wheat,salmon_aquaculture_meat,whea,5.80203325237257e-9,1.3646665170261194e-9,7.16669976939869e-9
MLI,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.0884045062170764e-8,5.962243173675981e-9,1.6846288235846745e-8
MLI,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
MLI,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
MLI,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
MLI,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0,3.934833351989294e-6,3.934833351989294e-6
MLI,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
MLI,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
MLI,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
MLI,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,8.925115230798858e-6,-4.9203145881277205e-22,8.925115230798858e-6
MLI,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-2.3931227658340668e-23,6.676396430985706e-11
MLI,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092545e-12,6.533530679462451e-9,6.5413500763775436e-9
MLI,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,4.5034839107861117e-10,4.943649442234307e-7,4.948152926145094e-7
MLI,plant-dominant,wheat,salmon_aquaculture_meat,whea,5.387602305774529e-9,9.897405767373499e-10,6.377342882511878e-9
MLI,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,8.204895508405652e-9,3.538479538432182e-9,1.1743375046837833e-8
MLI,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,3.297808977314182e-12,1.90435183585184e-7,1.904384813941613e-7
MLI,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,1.132260945392384e-12,1.1581922488753035e-23,1.132260945403966e-12
MLI,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,1.6025847227092203e-11,2.3053796934062234e-5,2.305381295990946e-5
MLI,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0,1.2336202801892077e-5,1.2336202801892077e-5
MLI,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0,1.9405717745453445e-5,1.9405717745453445e-5
MLI,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0,8.16443956664562e-6,8.16443956664562e-6
MLI,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,0,2.8488189742120485e-6,2.8488189742120485e-6
MLT,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MLT,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
MLT,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MLT,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MLT,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
MLT,fish-dominant,wheat,salmon_aquaculture_meat,whea,1.607953323814297e-6,1.3646643306238854e-9,1.6093179881449208e-6
MLT,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,3.016362656505895e-6,5.962225254281451e-9,3.0223248817601767e-6
MLT,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
MLT,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
MLT,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
MLT,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,1.6996613070759538e-5,3.934766473149313e-6,2.093137954390885e-5
MLT,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
MLT,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
MLT,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
MLT,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MLT,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
MLT,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MLT,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MLT,plant-dominant,wheat,salmon_aquaculture_meat,whea,1.4930995149704184e-6,9.897391042884956e-10,1.4940892540747068e-6
MLT,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,2.2738733872121365e-6,3.538471521410517e-9,2.277411858733547e-6
MLT,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,9.012541102339667e-7,1.9043501195532006e-7,1.0916891221892869e-6
MLT,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,3.094341843060198e-7,1.158191890492341e-23,3.094341843060198e-7
MLT,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,4.37968383940828e-6,2.305369596608982e-5,2.74333798054981e-5
MLT,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,3.0593903527367165e-5,1.233582538929366e-5,4.2929728916660824e-5
MLT,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,4.152581602515113e-5,1.940491190718851e-5,6.093072793233964e-5
MLT,plant-dominant,pea other,salmon_aquaculture_meat,xpul,2.4142916293692523e-5,8.164242453264578e-6,3.23071587469571e-5
MLT,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,1.3520033124467815e-5,2.848780458085152e-6,1.6368813582552968e-5
MMR,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MMR,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,7.012811523660789e-10,-1.5966829127432422e-22,7.012811523659193e-10
MMR,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MMR,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MMR,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,4.977388345908373e-8,3.917735605072851e-7,4.415474439663688e-7
MMR,fish-dominant,wheat,salmon_aquaculture_meat,whea,5.794882361130477e-7,1.3646657341357624e-9,5.808529018471835e-7
MMR,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.0870630691875353e-6,5.962236757234871e-9,1.0930253059447701e-6
MMR,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
MMR,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
MMR,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
MMR,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,4.956653846190672e-6,3.934813848382426e-6,8.8914676945731e-6
MMR,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
MMR,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
MMR,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
MMR,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079885e-6,-4.9203145881277205e-22,8.92511523079885e-6
MMR,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,1.227242016640638e-10,-2.393122765700147e-23,1.2272420166403987e-10
MMR,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,1.0624867785080336e-9,6.533530672571751e-9,7.596017451079784e-9
MMR,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,6.119259789969704e-8,4.943649141945919e-7,5.55557512094289e-7
MMR,plant-dominant,wheat,salmon_aquaculture_meat,whea,5.380962192478299e-7,9.897400494940132e-10,5.39085959297324e-7
MMR,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,8.19478313695219e-7,3.5384766677577675e-9,8.230167903629767e-7
MMR,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,3.1695467267940285e-9,1.904351829822188e-7,1.9360472970901283e-7
MMR,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,1.088223726126161e-9,1.1581922476162428e-23,1.0882237261261726e-9
MMR,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,1.5402551200554894e-8,2.3053796579344402e-5,2.3069199130544958e-5
MMR,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,8.92197692314321e-6,1.2336092738575359e-5,2.1258069661718568e-5
MMR,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,1.2110006556034027e-5,1.940548274208432e-5,3.151548929811835e-5
MMR,plant-dominant,pea other,salmon_aquaculture_meat,xpul,7.040701486066295e-6,8.164382083263832e-6,1.5205083569330127e-5
MMR,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,3.942792832197125e-6,2.848807741909017e-6,6.791600574106142e-6
MNE,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MNE,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.815083674850343e-10,-1.5966829132538177e-22,3.8150836748487467e-10
MNE,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MNE,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MNE,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
MNE,fish-dominant,wheat,salmon_aquaculture_meat,whea,5.802033252372569e-9,1.3646665170261197e-9,7.166699769398689e-9
MNE,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.0884045062170764e-8,5.962243173675981e-9,1.6846288235846745e-8
MNE,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
MNE,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
MNE,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
MNE,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,1.3646083772252637e-5,3.9347796569237435e-6,1.758086342917638e-5
MNE,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
MNE,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
MNE,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
MNE,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MNE,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-2.393122765834067e-23,6.676396430985706e-11
MNE,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MNE,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MNE,plant-dominant,wheat,salmon_aquaculture_meat,whea,5.387602305774529e-9,9.897405767373499e-10,6.377342882511878e-9
MNE,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,8.204895508405652e-9,3.538479538432182e-9,1.1743375046837833e-8
MNE,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.0149541798577625e-9,1.9043518320209386e-7,1.9245013738195161e-7
MNE,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,6.918089981264347e-10,1.1581922480753672e-23,6.918089981264463e-10
MNE,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,9.791758127328e-9,2.3053796708694488e-5,2.3063588466821817e-5
MNE,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,2.4562950790054747e-5,1.2335899788349716e-5,3.689885057840446e-5
MNE,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,3.333986376175361e-5,1.940507076146761e-5,5.274493452322122e-5
MNE,plant-dominant,pea other,salmon_aquaculture_meat,xpul,1.938364172194977e-5,8.164281310074202e-6,2.7547923032023972e-5
MNE,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,1.0854839364291872e-5,2.848788050739705e-6,1.3703627415031578e-5
MNG,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MNG,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.8150836748503426e-10,-1.596682913253818e-22,3.815083674848746e-10
MNG,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MNG,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MNG,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
MNG,fish-dominant,wheat,salmon_aquaculture_meat,whea,5.80203325237257e-9,1.3646665170261194e-9,7.16669976939869e-9
MNG,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.0884045062170764e-8,5.962243173675982e-9,1.6846288235846745e-8
MNG,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
MNG,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
MNG,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
MNG,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,9.828908900955287e-9,3.934833313314176e-6,3.944662222215132e-6
MNG,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
MNG,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
MNG,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
MNG,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
MNG,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-2.393122765834067e-23,6.676396430985706e-11
MNG,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
MNG,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
MNG,plant-dominant,wheat,salmon_aquaculture_meat,whea,5.387602305774528e-9,9.8974057673735e-10,6.377342882511878e-9
MNG,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,8.204895508405652e-9,3.5384795384321817e-9,1.1743375046837833e-8
MNG,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,6.54905550414176e-8,1.9043517111410612e-7,2.559257261555237e-7
MNG,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,2.2485352631267023e-8,1.1581922228342537e-23,2.2485352631267036e-8
MNG,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,3.1825422185793325e-7,2.3053789597463484e-5,2.3372043819321417e-5
MNG,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,1.7692036021719518e-8,1.233620258363953e-5,1.235389461966125e-5
